UsdCreate,Define World,Add 100 Refs to 5 File(s),Save 5 File
12235100,623300,58632700,15178800
12755800,564400,58943600,14462700
12578300,694300,57109800,14704000
12486300,705400,58547900,14504600
13272400,611200,59834600,15243900
12318600,968000,56995200,14276800
12460500,565600,60014400,14687500
12803100,587700,57560200,13815600
12128700,573200,56786300,13933500
14506300,862300,67296100,16941700
12851000,571100,58753100,14138100
12778500,550700,58061200,14669100
13615100,741100,60283600,15485200
13467700,620900,60476500,14310400
13417600,684200,60813800,14902200
12661800,632600,58411600,14022200
12219100,662700,57930400,13878800
12661400,711300,57269300,15433000
15714900,634000,76204000,18783300
12791700,603600,57939800,13969100
13129600,712400,69196800,16051700
13744300,661700,61072000,14903500
13168600,594800,59102800,15283800
18988800,862500,109858500,28486000
18929800,833900,81081300,17496600
14132800,577500,62687600,16482700
13745600,628400,61743100,16576500
14235700,667300,62454900,15757300
13954600,751400,65128900,17367600
14422700,662600,65038300,15253300
15931200,807300,68997100,19103000
13942900,732300,64477700,15416000
13277900,759900,63624400,14927900
13174300,875000,63475600,16716200
12999900,609900,61961900,14888500
13322000,666400,61545100,14701000
13194700,639100,61523600,17346000
14525600,757500,65656900,15466500
13717000,794000,65451400,16215800
13566800,688100,60774900,17331000
13413800,625200,62422300,15570500
15752200,707200,69052100,16563400
13697900,745500,62219600,16196500
13497900,576600,60755900,15141900
13097800,633100,59753400,14729800
13408200,726700,64589600,14798100
13917800,767500,61070200,16156700
13757600,639000,60490400,14901600
14292100,631800,63228100,15269700
14176800,801700,70570100,17023300
14191400,679300,60878400,15424200
13117300,583600,58167100,14624900
19337200,1834100,65351700,16551700
13317100,628800,61172200,14682500
14336200,646000,65110100,15260300
14633700,639800,65579200,15776800
13734500,680300,65081200,17339200
13423300,569500,59040700,17100300
13958900,811300,60315500,16499600
13994800,737000,61091300,14586300
13425800,617500,60435100,14521800
13145300,827600,60612900,16343500
12798400,711600,60336000,14818800
14077100,829900,70892200,17586000
13468400,574300,60259400,14495300
12831700,693400,61741600,15240900
14274600,773500,64845600,15912200
14128600,999500,63778100,14958400
12727100,702600,63579800,15930800
13482500,707300,62463700,14973900
13267400,691800,65141300,15105800
17067900,684700,90579200,20980400
13264800,640300,60755800,14567900
13151300,632300,64568000,15496900
14612600,725700,74652800,15858900
14323400,598700,64630300,16629800
14002500,635100,61124600,14706900
12715000,578900,57543200,13474100
12703700,643100,57250600,14205500
13061500,575000,59392700,14611600
13096600,639700,61306900,15077900
13099600,621400,60843100,15111200
13483400,702200,61669200,15810100
12861700,594700,58288900,14229500
13278100,606200,62204100,15392100
13017200,631600,68420300,14466100
12992800,573900,60085900,14591100
12441700,538000,56653000,14556700
13437100,683400,63696100,15402400
13758300,628600,61765700,15063600
13700600,599400,60331600,14285100
12895800,670400,60307300,14498400
13147600,649800,60568800,17242400
13704400,703900,63458300,16966200
13352700,670600,63464900,14651500
12829700,567100,58326000,14760500
14348300,607600,64556100,21099200
12979300,661800,60912300,15581600
13667000,710400,63038500,15799600
13942100,762600,64585400,17457200
