UsdCreate,Define World,Add 10000 Refs to 5 File(s),Save 5 File
15751200,617300,8145629100,214511700
21282500,764100,8146647100,234788700
16183700,575700,8325377900,221016300
17316100,620300,8191054800,215191000
18515700,680200,8037734400,243401300
16791400,593100,8085945100,222105500
16426100,630100,8216449200,223005000
16944500,691100,8200152400,209494100
17594300,692200,8049093800,234386500
17823800,683100,8091944100,228250200
16275100,601200,8123764200,215660000
16568800,685800,8032938900,214661800
16980400,631800,7978765000,218911500
17929400,661800,7910679700,238706500
19484700,674000,8080122800,257422500
15901000,602900,8060356600,236482700
18580900,692800,8002654900,238029100
17121100,760700,7877391600,215582700
17082700,698000,7977045900,233865900
16264300,624500,8026319900,226741300
16308100,696000,7893135200,213962000
18953600,665500,7930095000,222683300
16920000,618300,7909181100,229264100
19817000,772600,8125408300,240457300
17117100,686100,8212945800,235154200
16394100,673100,8061258300,228683600
16689500,720800,8675108500,223018000
18202000,755700,8881073900,258472700
17310400,775800,8716729000,254239200
18192200,766600,8487892100,240102800
18082800,724800,9054904900,248845000
18105100,759500,8532056000,234388400
17069500,588200,7993667900,221736200
16542000,668100,7897358700,224227700
18646500,694000,8962458900,264710300
17205200,644800,7998753700,218990100
16439600,548400,7902724100,224750800
17301600,670600,7832482800,220542000
19694600,652600,9799792800,245193500
18915700,761800,9097199900,272546900
18068800,760000,8378367500,234490600
17104700,634100,8032576800,215721300
18401100,690700,8194925300,223952200
19239300,735500,8796460300,253671600
17055000,664800,8070198300,229586700
17558500,792100,8157435800,233907000
20120000,665500,8317613300,241218500
16725700,649100,8100498200,226719800
16913200,652000,8139869000,231289800
17978900,718100,9163529500,267926300
17249600,651500,8282716100,223949200
17052000,625000,7863205100,222395500
17125800,653200,8523320400,233564500
16856700,595600,8013963800,221019700
16382800,643100,8124722600,244359000
16863000,604800,8057455500,232469100
17964700,613800,8140269200,227899700
17234800,700600,7943255800,215493900
19896300,719800,9034932000,263174200
18274800,640200,8218385600,231009200
18165600,674100,7954283300,227791000
16489800,668600,7940826600,224351300
17121600,683300,8354736000,238635600
21138800,979800,9439111000,273520800
17778900,842800,8937382100,237188200
21988100,785500,8871608900,260122800
19206800,858400,9758001300,241963900
16684000,652800,8000123000,215430200
18009300,677300,8138051300,238917800
17422500,621600,7948236700,229942800
18202900,646700,8198348600,235404200
17249300,621100,7934352600,223386100
16953400,638700,7851525800,222106400
18214800,650700,8087252200,217790300
17239400,621300,8215019600,221790800
17751300,712300,7900428200,232205200
17122400,621400,8286770200,225731900
18328100,690000,8111257800,233311600
17280500,629200,8164230800,219724000
17080600,705900,8008637600,234244300
19952500,669100,7949848700,227894600
16893100,678800,9434809000,251311000
21721100,999600,9225088200,255336800
19035300,730700,8669073200,255440300
17609100,610700,7996632900,221378100
17306400,607500,8294883000,239320000
16778200,677000,8068756900,220509600
17197800,634700,8108978200,228073300
17744000,643700,7966683100,234123500
17136300,683400,8130862200,229850100
16717300,578500,7896905800,213146600
16452300,581800,7950514300,217047600
16910700,676000,8105926600,218384700
18008000,738800,8088081100,271106200
16429500,615300,8184598800,229981300
17422000,642700,8629342400,241119500
16455200,588100,7912560200,212199100
16759600,589900,7930581500,222033500
16915500,612400,8001386100,226598800
17234800,590700,7967615600,227360300
