UsdCreate,Define World,Add 1000 Refs to 5 File(s),Save 5 File
13652400,607000,551762800,34232700
13746400,592700,581211000,35076800
13126300,707700,545244800,34092500
13978300,582600,577806400,35231100
13207300,504600,561583100,34410900
13580200,549400,564441800,35998300
13101900,621500,560558700,35854000
12437900,518400,540136300,33194900
13120200,521600,569227800,34577000
13586300,631600,579035900,38528400
14045200,631200,541813500,36109400
13509400,688300,582832400,35771300
13315500,673800,556861900,35021000
12688800,519300,552458200,36587200
13215000,563000,575623900,36062000
12652700,538900,570775200,33193100
12494100,540000,561178500,33927800
13566600,596800,558961200,36013700
15518000,640300,563658900,36605100
13572200,653600,562612400,33566400
12239200,501100,533761700,33476100
16576300,901300,591978000,37471400
13595800,611700,554206400,35406500
12654400,525100,560529500,33806800
13394800,554400,567176000,37105300
13481700,605800,553151900,34206900
13098600,564800,554525500,35016900
13604600,640000,563249300,36038900
13415900,575200,576719300,35232300
13608300,522500,579905000,34111000
13778200,614500,555991000,37193100
13852500,598600,565586000,35658900
13495100,539600,546459100,33742200
13632500,596100,569274900,34353500
12509600,523500,547941200,40962400
13665300,607500,561068200,35625100
15774100,661300,592007400,39023500
13470300,716900,592900900,38993300
14778200,642500,598727700,43598000
13956500,572000,604085500,38883200
14341300,674300,570280800,36282600
12973200,535600,579514800,32713600
12099800,505800,533888500,34803000
13305600,548700,562082700,35550600
13725700,601600,565024600,35332500
13431500,555200,558073500,35897200
13812400,552600,553717600,35260200
13913300,592000,550495500,35981900
13954300,552800,551616000,34711800
12681600,511500,545907400,34096000
13905700,577300,554302900,33857500
12938600,548900,561650800,34986400
12281300,477400,543260300,33592100
14204700,676000,571912400,36443900
13348900,711200,573779300,33616800
12588000,644400,566374200,34363100
12974000,535100,574705000,34109600
12669500,576500,554951500,33625100
12531700,529300,562820700,33780000
13137500,594600,570988300,35143100
13413100,570900,557488200,34130600
13507000,690900,572458700,35806100
12219700,553400,519827000,32568300
13620600,564500,569020900,34458400
13916000,579100,573058300,35086900
13400900,570800,550321900,34613700
13011600,616600,561084100,36932100
13840100,608400,566643900,34442500
14332000,633700,582785600,35481600
12961600,516000,562328600,35267700
13219400,549900,562446600,35987300
18421000,873000,561463700,35679500
12917600,536700,546493500,34207900
13202600,612200,572919600,35731400
13533300,607400,587391400,33820900
13096100,520600,541293700,34044900
13215800,578300,569332800,35141000
13973400,588900,548114200,35363200
14137800,550100,569307600,34173800
13483600,537100,572501200,35601300
12972000,622000,565380900,32466800
12767500,610400,556409800,35586800
13276300,631900,540940900,34216300
13038000,655700,569088300,32491700
12938900,629800,556162900,35862400
15232200,860000,644451200,38248700
14075400,682300,630767600,39113000
13992400,587600,575991500,37293000
12771600,544200,549246000,33130600
13589200,558200,581142200,35316400
13054500,726000,586026900,37018900
13292600,602700,608576100,34845600
13734800,546400,606254900,38472900
13213800,605500,588072500,34563400
13355900,595100,583138700,33658700
13847600,558900,555603900,33946900
13483400,662500,572265800,36271800
13182100,565600,547543400,35540000
13444300,559300,540332500,33604400
13593900,675500,573800500,35262900
