UsdCreate,Define World,Add 10000 Refs to 5 File(s),Save 5 File
21667300,653200,8287144100,199268100
24038800,784600,8206009800,201796900
24589400,740800,8474105400,193415700
24814400,736200,8599085100,215092100
26285100,775300,8978916600,220456300
25416200,776300,8911944500,214406200
23136400,663300,8505234000,198855400
27743600,817300,8995211300,228684700
23876100,647500,8112644700,192520600
25383200,790800,9477084900,225688900
27001100,800800,8912395100,218440200
26368900,767500,8867011500,206786900
25781900,868900,9018094100,218524400
26072400,749600,9373501800,210716900
28669700,736100,8911919600,219801200
27789300,884500,8957405000,220469100
24506800,758800,9059173800,213443800
26979700,1081200,9137133500,217104800
25197200,861800,9093424400,221822400
26124800,667200,7899640800,194913500
25219500,740800,8187924600,218385700
25123100,723700,7927147900,195273800
24277800,738100,7966452900,195922900
23667700,747700,8037291100,194150800
23616900,717400,8186229300,195529600
25057300,807200,8720522400,216518900
23336400,750300,7907384500,188445300
23041300,683900,7999940800,196497100
24157400,693900,8115033400,201941300
23616000,695200,7972620200,190416800
22944200,627300,8122788100,204145700
23352800,765900,8145399600,197183600
23780100,678700,8137820900,196565600
22683600,685900,7934928600,189351400
23460800,719900,8125255200,190796100
23611300,700900,7866228400,184353800
23251800,816100,8244435200,205689800
25278200,690000,7993511900,195578900
23690600,722600,7827899100,191707000
23557500,735500,7858949700,187394700
25377100,743800,8032203900,193248200
23066900,650900,7897394600,195384500
22662600,739400,7871344800,196265800
23821400,790600,7803731000,188005400
25117000,731800,7982524000,197883300
23685500,792800,7966453700,187629100
22844600,743300,7856532300,179091900
22981600,671200,7896239400,193468400
22114900,645300,7854858600,190219800
24186500,802200,8071023000,198371600
22857600,633800,7823119900,189781800
24723800,712800,7814882300,195874900
24050700,705500,7872805000,191312900
22590600,654300,8043267600,185106500
22396400,693900,7957553000,187708800
24294400,807000,8389687500,201829500
23314900,645900,7838244200,192457500
23501400,757200,8069042900,190148100
25320600,858300,7837063600,188318100
22712100,693000,7811864900,185526700
23347200,771500,7838990500,189975700
22903800,711000,7991792900,193889900
24095100,742400,7836136900,191145500
22973800,801800,7808762200,194328400
23071400,784200,7841049400,195480800
24298900,692100,8099369000,205336400
23440900,778000,7942014900,193254400
21808000,664700,7911921600,185108300
24791000,686900,7859937400,183496700
23756400,653700,8110089700,205343200
22535400,727000,7906387700,191082300
22890000,680600,7809740800,182991000
22421800,678700,7854048500,184616300
23786100,703900,8108310800,200742200
22618300,653000,7836006700,184205700
23275200,762500,7873113100,181448900
22901800,609500,7848129700,193740600
23554100,706300,8069031700,198065100
23137200,700700,7905846300,191206600
24570600,664500,7881246800,192622900
23821800,759400,7875570600,200219100
22633400,702000,7928864000,188222700
24354400,676700,8019482200,195282800
23243500,698900,7884878400,181462000
22889400,681400,7865748100,186908900
22825400,639800,7894580100,194800900
22969600,716200,8059185700,191568500
22412300,650800,7870361600,189586100
22777500,738900,7905892100,189242700
23139800,720700,7879827400,191628800
23966600,727700,8065981300,199401300
24191300,666000,7834247900,196483800
22873600,622000,7855379200,193645300
22883900,654500,7782749000,192668400
23033500,664800,8020611000,193477200
23883000,658600,7987634800,198193100
22782800,672500,7829953700,190352800
24589400,713600,7875973600,191962000
23025300,716500,8103400200,189531400
23876500,670400,7883515900,193619400
