UsdCreate,Define World,Add 100 Refs to 1 File(s),Save 1 File
2831300,159700,64473000,5899800
2767500,130000,74057900,4508700
2506900,109000,57895100,4639400
2875800,113600,64987500,4877000
2730900,123200,57851400,4292200
2331100,136900,55445600,4429000
2412700,120900,71184600,6516900
3832500,183200,61776400,4304900
2457300,110900,60127100,4955600
2607700,110400,59944000,4729700
2710000,114200,60983800,5125600
2717900,160700,58050500,4336400
2390700,115500,57551000,4807600
2735400,128500,60543500,4493400
2359700,122700,57674500,4508200
2502300,161100,57331900,6506300
7415600,149400,61914700,4850400
2581100,117900,56410200,4818300
2603400,121000,61906900,4802200
2586100,143900,60352700,5966200
2627600,115400,60986400,5050200
2644400,120400,61537900,4921700
2641900,117700,59549500,4477200
2173400,125400,54485900,4928900
2614500,113300,59942400,4903300
2783700,147900,62167900,4925300
2756900,106900,59967000,4682900
2499900,119900,53201600,4468200
2442200,111500,61460000,5060900
2497100,116800,60537000,5088800
2768000,130400,58573700,4427600
3831900,263000,66776800,4366300
2179100,166300,57860500,4955100
2697500,121100,59529600,4622400
2458400,139300,56732500,5326600
2375800,99300,58171400,4718700
2570800,122900,59015600,5027400
2379900,116900,59058700,5498100
2804000,122800,60578500,4647400
2714100,189200,58368400,5360700
2639800,104200,55512600,4412600
2345600,103200,59325400,4901100
2777900,115000,57988600,4318600
2338000,111200,57230800,4749100
2594400,163700,74854300,5428800
3181800,147900,69394000,12229200
7091000,184500,77652500,5699400
2603400,132700,69618100,5257900
2849900,138400,62941200,4740600
2578700,113200,61951600,4418200
2888700,147400,59191800,5269000
2747500,157300,60643800,5008700
2785000,131100,60387200,5709500
2516900,108800,59050900,4478400
2267800,104800,66981200,5595500
2909500,193100,66178800,4772500
2655600,108900,63298900,5140200
2821300,134800,70308800,6138100
3061500,179900,66265900,4747900
2635200,175400,72996700,5129800
2645800,101500,58173400,4651600
2732300,112300,63326600,5395600
2829700,122000,67019000,5490200
2718400,119800,78266000,7190700
3226500,191300,65100400,4894800
2702700,141500,63274200,4658900
2767100,114600,61162000,4934700
2839300,120300,59088800,4670900
2646600,126000,57762800,4386300
2246800,108600,57387600,4769200
2562800,121300,64348400,5939900
2612000,127100,58248700,4990800
2710800,154100,59034300,4756200
2441800,110800,53215500,4336700
2369500,119700,68242900,4804900
2669700,149700,59975000,5095700
2461400,117800,62199900,4566900
2426300,168400,58859900,4497700
2328900,141000,60383800,4510000
2331600,121600,64913200,5284700
2912700,131100,61124600,5026200
2719500,133900,62509700,4673300
2657700,120200,59387500,4517300
2827500,118900,60205700,4728100
2702900,146000,61663600,5090100
2637400,161900,67508100,5078000
2755100,137500,66713100,5277300
2566600,122000,65352500,5407400
3665800,133300,80974900,5089400
2997200,145900,66228500,5068000
2826100,131600,66419200,5047500
2543500,133300,64701100,6475200
2608400,127200,63278700,5130800
2504700,141600,66889900,5129100
2943900,187500,71084400,5942900
3445900,142200,71007700,5547100
3315100,205100,67721800,6209400
2739700,111500,62160400,4931700
2759000,131900,65089900,5349600
2739300,143200,61745200,4798200
