UsdCreate,Define World,Add 1000 Refs to 2 File(s),Save 2 File
8163400,297300,655811200,30802600
8437100,286300,616649100,28546500
8022200,215400,626455800,30165600
8899300,347500,642987100,30382500
9521400,325600,647308700,52501200
10400700,361700,795976400,37735500
12340000,401300,723380000,43967600
9275400,281100,653566300,32738800
8606300,342700,695618100,36619800
10302700,321100,786303000,36557500
12519700,606800,696070600,38658800
9060900,272500,613744000,44967900
9371400,359200,600384900,30144100
8588200,246100,602099400,60073300
7932000,263800,617280900,30168200
8901900,282500,616203200,30967000
8276100,265700,634308300,30617900
9225400,324600,598290500,32242500
9819700,306500,636810700,31120300
9824000,295500,606764700,40725300
8529700,256500,603128800,28862100
8536500,273400,606957300,29697400
8184100,273500,636030900,28671400
7998700,297300,581765100,31019100
8923000,290700,609003400,27099500
8553300,373700,598288100,29095700
9954100,292100,646213300,32389000
10202600,386100,738573400,35687300
9056100,310700,737982300,44655500
8621300,242900,770917200,31994000
10590000,319600,712586100,35590900
14583800,308500,657503700,40452200
8906800,256700,649937200,40325300
10937600,285700,636141800,31026200
8957200,246300,652599400,32069100
9038200,316100,747776600,29718700
9193200,288200,660391100,32614400
10660300,327300,659429700,53525400
8962200,273600,614192600,31326900
8544000,318900,696530300,34328100
8988700,379500,686915900,31177000
8556300,279900,669471000,31594400
9643600,357600,626893500,32294500
9298100,287500,614101000,47192600
20039400,603600,623529300,43280900
8459000,282300,603509200,29962900
8027900,313400,609159500,30865800
8488100,228700,596055600,28267400
8856000,335000,583045100,33013500
8747100,320100,596331600,27496500
7649400,227700,600280600,29287300
7286700,242000,577476700,42701400
8365800,339700,600874800,32409400
7658800,247700,614820300,28601300
8453100,246600,601649900,30249900
8784700,245400,628142500,31997500
11789100,338400,638965300,29749100
8089400,288600,667063000,30149600
8604800,338300,603627700,30453200
7661800,285600,600844100,30048700
8164000,309700,633639300,34432000
9575400,308400,615942800,32760800
8556100,285900,598038600,32267400
7909300,372900,617080500,32143700
8495200,360300,609413700,35105800
8660700,240200,593268400,30674100
7993700,238600,581178600,30136100
8053000,373600,616027400,64335200
8209200,240500,600270800,31989900
8336200,227000,594655300,31685400
8566300,315400,586983700,31163200
8027000,264300,591972000,28504200
8079000,235500,581910800,27933100
9480500,271600,604711900,28205600
8756700,271600,617279600,26687000
7830700,244600,580331500,30655800
7522200,247400,600339400,38269700
8101500,280000,599895200,29702900
7533900,274600,587454300,27524100
7541700,228500,615991700,28531400
8053200,261400,593953900,29611400
9165100,288800,582822200,30026500
7431600,269300,595308800,30749200
8352300,281400,622452700,38204300
9490300,264500,634943500,34118100
8247700,240000,633249200,32236200
10434900,313800,661798800,37974300
9230400,279800,633444300,35317000
7758400,272500,600003800,32828600
9623700,500200,588846300,33691700
7982100,272400,607730700,32233400
7999200,246100,590501800,29885800
8295400,285600,603082500,28348400
9864600,276300,603738700,30786300
7474800,254000,576090300,26892500
7786400,283200,593772900,62005100
7421600,233400,596039700,27066000
7883100,252600,563310600,28878400
8809500,308500,608088900,27849300
7603200,253200,612507900,36350500
