UsdCreate,Define World,Add 1000 Refs to 1 File(s),Save 1 File
13591700,1301200,739668100,29236300
5139100,197700,727850100,26462900
3860900,112700,696798700,24381900
2742600,126500,677933500,24317400
2831100,148900,634549600,35481500
2842400,118800,646352200,22740500
2709100,130700,668180400,26002600
3170000,139500,685776900,24691000
3520000,127300,670485300,25841300
3622800,199000,637518300,23970100
4396400,158900,668688800,25544100
2914300,121400,662447600,23115600
2879100,125400,654670000,39735100
3030600,124200,620242200,28148300
3428900,115900,651167800,28283300
2932900,119100,643344800,22096900
2584600,122800,636559700,22347700
2945800,156000,649390300,23242500
2736700,115200,632692500,27772900
3433300,136700,636035900,21975000
2526900,107200,651228600,24540000
2729500,125100,652235400,25721800
2660300,157500,661177300,26308200
3144500,129000,674149800,24319000
2653500,121500,643312500,24035700
2823300,123300,628982900,22553800
2668400,111500,667145400,22840300
2736200,143100,640204700,23321700
2733600,148800,638815100,23328600
2582600,123000,658322500,22741800
2650500,156600,648340100,28617400
3161800,157300,641326800,30040400
3665700,148300,667199700,23271600
2664500,113000,638849300,23013900
2807900,129900,650082400,23802900
2584500,112200,667301200,23143800
2708600,136100,655188300,25859400
2688000,114200,639487800,21964500
2834500,126900,653922600,22469700
2852600,113100,648767400,23249800
2739200,100900,636960400,24037800
2819800,110000,662326300,22458900
2546000,98900,649286100,23660900
2774500,115400,634296200,24977500
3206300,123300,675121300,23464500
2667400,118900,636584300,28292800
3309100,130100,671456200,24165600
2949500,116700,713235900,23370900
2888300,162900,705573400,27032500
2808100,151500,712678700,25456400
2955600,136200,667323100,23271100
2580600,105100,627823300,30029400
3879900,156500,665164700,26645500
3069100,144300,677973100,29541400
3403700,140700,649415800,24569700
2706200,125700,647107500,22687800
2672600,115400,659112900,24437600
2630000,123900,670443100,25794200
2696000,108700,645733200,22854800
2837400,116100,653922100,24000800
3040000,155100,645565500,29817400
3417400,139700,644839700,23499500
2614200,127100,652631500,29235500
3604600,158100,632111400,34531700
2714200,170000,670650400,24066000
2698300,114600,654745200,23002900
2878900,144100,648811500,25438200
2636500,143100,646331900,23724800
2784900,160500,664284300,23293400
2704800,195500,626507700,35254800
2980000,130900,656066300,24210300
2942800,123600,654008100,23618800
2597500,113100,623697900,24293300
2824700,126500,662600600,24370700
2694400,112300,663587400,23620000
2946400,123700,626071800,29491000
3396600,144300,652792500,29167400
3286900,161600,670630800,22783300
2665800,103500,636510200,24003400
2612500,108500,657236500,23032400
2670400,117900,674716900,24480500
2642800,98900,635844600,28135500
2896700,149300,672406500,23016200
2689400,205600,668190400,24376700
2957800,160900,649044300,39744700
3444400,147700,644642100,22501900
2836200,125200,657100900,21966400
2606600,99800,629600300,23059200
4632400,182400,656185400,29947200
2837100,103800,671805000,27948800
2896800,138600,640917600,32891700
2858800,117900,653242800,26959400
3154500,108600,653508000,26585100
3031700,119200,650596000,38730500
2814000,114000,695448100,22624000
2598600,122600,691205100,26925700
3285700,140900,729303600,23247400
2700600,105700,685084700,22687700
2628400,116500,665856900,29457000
3199200,133700,667116300,22117100
