UsdCreate,Define World,Add 10 Refs to 2 File(s),Save 2 File
7481000,252100,6742400,12566100
8205500,280600,7985200,13424700
7431700,234000,6641000,12623300
7069900,241500,6447500,13147300
7671100,258500,6631400,11996600
7742200,333000,7373300,13610800
7693200,238300,6650000,12876300
7945400,226600,7106400,13073400
7175400,253900,7305300,13043100
7945400,253900,7191500,45983900
6920600,226400,7282900,13223700
7314400,211800,7243800,21946400
8056300,292800,9859500,16093000
7562100,307600,7208800,48661500
8056000,342600,6674500,11869700
7193900,330000,7384200,13518600
7126500,217300,7273800,12592000
7966400,294300,7017500,12253300
7255700,267500,7018000,13408300
7541500,314700,6771900,13059100
8099800,231000,7475900,20450700
8194700,272600,7173300,12789000
7707300,274700,6942100,41159600
7125100,248300,7655400,12458300
7354400,296800,7448000,13770100
7933000,279400,6992000,12983200
7607300,270900,7609700,14482400
7667500,226800,6697300,12540600
8116100,253800,7495400,15164800
7288900,294800,7746500,13960200
7271200,395100,6614800,13914400
7391500,261100,6742200,12837900
7820000,300800,6716200,13623300
7452500,269300,6482700,12993800
7806600,302200,6879600,13016400
7942200,259100,6444200,13213200
7626000,274900,7264000,12933700
7883500,285900,7622800,13784800
8192300,262300,6625800,12548100
7694300,234900,7055400,12294600
7555900,234000,6761400,38231000
9114600,260900,6971000,12492400
7454000,230200,7203100,14531600
8196100,268000,7268800,13137000
8575300,322400,12018700,15708400
8741100,266900,7805500,13047100
8148000,551400,8520800,19205300
9431000,297000,8189400,16334100
7397300,276600,7281700,13513800
8037100,310100,7055000,13206600
7047400,222700,6116400,13029800
7492100,276700,7062300,13444800
7552100,263800,7225600,14355700
8728000,234000,8646600,16197200
7886500,294600,6926100,13793000
8076500,283100,7803000,13550500
7524200,261600,7215400,13995300
7888100,306600,7872300,15874100
7718300,246000,7326300,19620000
7099200,352000,6648700,15402400
7198400,258400,7072000,12998200
7090600,260700,6685600,13037900
7413900,312700,6993700,13972600
7098400,273800,7019300,13063300
7622600,239400,7043400,14187700
7860500,273900,6955100,34561600
7400500,241500,6566500,12483200
7948300,259000,6767600,9472700
7747800,259300,7841600,14364000
8462000,361900,8650100,14204300
8116100,565200,8155100,13884400
8663500,298300,7759800,14241300
7612500,321400,7537300,14700600
8680300,346500,8338400,14445300
10659400,381000,7975700,14892400
8213600,304100,7588900,13943600
6768400,260600,6548400,14048200
9374400,416100,13054100,19341800
7871400,282400,7009200,13698200
7446800,256600,7356100,15252600
7362300,270700,7337300,12591500
7536500,249400,7225900,14680900
7246400,271000,6410200,12698900
7420700,288500,7105900,30410400
8152800,292200,7397900,42184400
8131900,238800,7697100,13606600
7539700,372600,7898900,10348900
7586700,289000,6964700,13335300
7258200,325100,7285200,13539400
8122800,273500,8349100,15612800
7507200,286200,7034300,13611000
7663000,405800,7109200,14362000
7896700,274200,6784500,13068000
8111300,291400,7100200,13720500
6962700,205500,6864800,13271000
7524400,292300,7468100,13069600
7771000,270700,7350900,14509500
8069700,276800,7280600,13668600
7740600,216700,7069600,12959900
7673800,278800,6813700,12513800
