UsdCreate,Define World,Add 1000 Refs to 1 File(s),Save 1 File
3820400,131700,661397300,21984600
3836100,124400,669656500,23726300
4533800,130700,675119600,24128900
4344300,163600,658187300,22874700
3907500,123600,666763000,25225100
4667400,202100,671408400,23268100
4015900,151900,655818800,35858600
4717400,151400,658262300,24249000
4437800,140200,674144500,24830100
4655900,156000,703372600,21608500
4333000,136700,697748300,30971300
4559700,171400,694637000,22731200
4335000,169600,674351600,22161500
4019900,121500,654678300,22182200
4069600,145100,674948000,25356800
4398300,167700,661967100,26118100
4712900,139600,652571200,23329500
4398900,139500,687326800,23555300
4214500,140500,667364600,22596300
4193200,167800,673891600,24052100
4472600,131400,689641400,25009700
4354800,176900,679100100,23991400
4482900,137600,674918900,21574500
3924200,149400,662809200,25818200
4487800,182700,672219100,23152300
3967900,122500,680195700,24319900
4202700,151700,675941800,24879500
4712600,149300,670260700,23405300
4204500,151200,687641200,23511500
4124100,188300,662297100,25564100
4336600,128900,673536200,23174200
3883000,137200,684836300,22508100
4182100,148000,639010000,23459800
4735400,133700,696578200,25588400
4165800,149900,677738600,28131700
5817300,146000,632346800,23247300
4118700,152800,694758700,23864400
4308900,185900,688366500,22927000
4226500,126900,658833900,37399900
4489100,134200,661158500,23140200
4349000,151200,733542000,22133300
4145000,128200,717316500,23072500
4060100,131100,713110600,24699600
5238200,179200,755201600,26070800
4145800,138100,734944500,24049100
3982900,156900,682007100,22726700
4094000,142500,656229900,24816000
4261900,132400,675686500,23067100
3752400,130100,685226900,22490300
3658400,111900,649346200,22528400
3760900,149300,686884100,46970500
8761900,347700,690434400,22928800
3933400,147000,665407100,22149500
3851500,138000,736494600,25046400
4062600,178000,689934100,27048900
4538000,176000,896402800,23134700
4447800,183500,736416600,38023200
4644000,149400,701586200,24942800
4781200,135500,789413000,27361400
4740900,177700,767340800,25836700
4796800,154800,695920600,23615500
4113100,120300,700099800,25591700
4696300,140500,772267400,21991100
3947400,126600,722596600,23525000
4227600,131300,707668400,25693200
5857200,245600,663637600,24605300
4230300,193900,686064500,24499200
3875100,117700,700244400,22178600
3788800,130400,650116200,21806200
4015900,116000,683039300,21227100
3794200,117300,655488900,23294100
4142900,162700,663435600,24609900
3884900,132200,667633300,23404600
3888300,146400,675748200,23342100
4658000,144800,659456000,27913900
4763400,172000,664091000,23165600
3959800,152200,654144800,23835600
3858100,129800,699788000,23022800
4280700,121200,680561600,22850100
3916100,134800,679965600,26089000
3923800,138400,792893600,25372900
4625800,174700,694416300,26540200
4210000,148500,832300900,27806200
5276200,155800,722628800,24109400
5152600,191100,743377000,32816200
5288500,180500,705650300,26904200
4426400,132700,714003800,23774000
4409700,123400,702717200,26910100
4160700,130600,716515100,35838600
4793000,140500,683344200,24029100
4084200,132500,688308100,28363100
4345100,137100,692644300,28723000
5457900,178500,684375400,21223700
3725100,129000,678067700,27299000
5290200,190200,721071200,29485000
4311300,132000,640417300,24281100
4658700,150600,756578300,23336200
4523400,178200,688903000,23789300
4233800,164000,648843400,24417800
4552600,145000,667767800,24500900
