UsdCreate,Define World,Add 1000 Refs to 5 File(s),Save 5 File
20507500,646900,599913900,53750300
20166500,647700,558485300,50434800
20166000,768000,594526800,49643300
19232900,673600,562030300,51020200
19375400,729400,575437400,49827800
22812200,679700,591188600,51262300
19876200,645300,569965000,51023000
20314800,644700,569383300,48656200
19402000,644400,577796500,52403800
20649600,738900,566002900,50155300
19460000,587700,561573100,48474100
19296100,641400,589577800,54037200
22623700,676200,573686800,49960000
22223900,650200,556309900,49871700
20344100,686200,549566100,50306300
22058500,671000,580551500,61725300
25691800,638000,562001400,52867900
20194500,641300,592551900,50889200
18734100,594300,586914300,47598500
19392600,684600,568415600,50701900
20456800,680700,573037400,51927400
20600700,687000,593411000,51638700
20417500,705800,552997500,48995100
18977200,618500,569416900,48650400
21947100,723700,596846300,49693500
18368000,564000,554071800,46287400
18734500,604700,577986800,48625900
18814600,652900,580141800,48520200
19574100,655800,547371200,49131400
21045000,720900,576443000,52187600
19797700,639300,562804400,48155900
20172100,691800,585112800,50045700
24353400,673800,568302600,50498300
21343100,742000,557395900,49347000
21314600,689300,572299100,50112800
19586400,576000,572592200,47817000
19532700,772400,554066000,49824800
19345300,606000,577016700,51776800
20761900,589700,546143200,48435500
18636800,616400,580076400,53641300
20506200,646800,576671600,51393600
20401600,703300,579822500,56620400
21456000,1044600,617182700,52553600
20751300,660600,623431900,49431200
22250200,619900,605276400,49145200
19285500,771000,592298400,51476300
20488400,687200,585230000,51313200
19071700,632900,553679700,47039300
18919600,586900,582715700,49189800
20926200,633900,578772200,48353300
20236400,592900,560238800,49527500
18983600,633700,571835300,47519000
18974500,613000,560420700,47774800
18081500,584000,560450500,47369200
19923600,604000,575633100,48323500
19306600,638300,578740100,49530700
18922900,667200,566377300,46357000
19325100,686300,596243400,48292000
22617600,697900,580910900,51834700
20368700,673400,573073100,47807800
19469300,690300,561938300,49282200
19335300,629400,577397500,49976300
20180700,795500,579450100,49370900
18591800,613800,562479400,46834400
19477400,621700,578205700,48330100
19679100,645300,579253200,48915500
18693500,631900,563449600,47853800
19808400,642700,585391500,49213700
19382000,631800,564975500,46337700
19604700,696200,594719500,50138300
20436900,683400,586013900,56130400
21960200,721800,575923100,54202700
19157700,635100,565898800,50488300
18886600,589500,570689600,48435600
19273200,671700,565284500,47944900
18805400,628100,557050000,52358600
19591600,617800,574276100,55046800
19603500,619500,570406400,48530800
22564200,639400,557180700,50305700
18838500,702300,569219000,47429100
20060800,602200,568093500,55032500
21428600,1193000,563909800,49320700
20019000,689400,554854800,48086000
25900900,798800,574451100,52710400
20320600,618300,590964100,48875700
20431300,602400,568300800,49468000
19371900,645400,589195600,49924200
18558500,666600,536254800,46852200
20664800,587000,576084000,50750500
19743800,666400,569453400,54257400
18797500,570700,562740900,46378000
19142700,623600,570490100,53430500
20498800,700100,596820900,50192100
20014100,754000,588767000,57046600
22080100,706900,632016300,57493800
20199100,669600,621266500,52412300
20356400,760300,590639200,48978800
22052800,836000,575853800,49562200
21182900,734700,583726900,51599800
20606500,656800,557100400,48181800
