UsdCreate,Define World,Add 100 Refs to 2 File(s),Save 2 File
8331200,322400,64937900,19259600
8244800,311900,62786300,18446600
8798400,218200,61020900,17934200
7956700,222300,60460300,17278500
10201800,344300,75316800,23098500
9769900,275400,68639100,20017400
9073500,304500,62594400,18158800
9746900,334200,69864900,19407000
10361400,329700,81892600,20771300
11009700,275500,83385900,49454800
12949100,362200,80783800,19853700
9416400,387100,70326200,21839000
8912900,270100,66595600,18790000
8913500,256500,65385500,19427200
9984100,364800,65692500,18212300
8715400,239200,64875300,43395100
8960900,298500,63772900,17741200
7647900,229800,64584600,19218100
8543100,297600,67279200,27128700
8661400,273900,66308900,19004100
8260000,257300,66886800,18562700
8489900,245000,64937800,18587000
8024300,222500,60062100,17249700
8156700,239100,59838700,17294900
7974900,209000,63393800,20550200
9014400,304400,62546600,17802100
8680000,294000,58323900,18815300
8558100,237200,62911800,18399500
7950200,249100,58865400,50412000
9265700,249100,66213900,18465900
9413000,264500,63244100,18802800
7694600,196800,63316600,45103200
9112800,259500,62507900,16583400
7785700,214700,61940900,17355400
7444700,262200,59964400,17371400
9293300,217400,58233400,18509000
9858800,252100,62140900,19134500
8411700,246700,62522800,16824900
8118100,273600,60897300,17213900
8165500,238600,58563200,19367300
9489500,280500,66315200,17173400
8134600,237700,61986800,18898500
9743700,233700,62643500,18131700
9445700,260100,67174500,17488000
8211900,227200,60272100,17129800
7560700,236000,58657200,17296300
8136000,247800,58214000,20586800
9160300,254900,58942100,16920100
7437300,200500,57524600,18701300
8124300,219000,57857500,16690900
8005400,210700,61718200,20500700
9156800,272500,66714000,20344900
8811800,244800,61841300,18458700
8455400,262000,63933800,17406800
8735400,281300,64930500,23643400
9514600,281700,64344100,16436000
7823000,244400,59735900,18324400
8080900,239800,59050200,18486300
8293000,240000,60354500,19106500
8838500,263900,65398300,17102300
8596900,250500,67000400,18900300
8422600,266000,59374000,17834900
8601100,220200,62968500,19120100
9594600,276700,68416600,17987700
8253200,221700,60633500,17757600
7807400,208900,59675400,18228900
9118000,321000,63370100,17329200
8117600,261400,58863900,17961200
8268300,270800,60404000,15802400
8226100,220500,60609200,19466500
8327000,284600,60492800,20037600
8480900,238300,65878000,17963500
8312300,218500,60588400,17169600
8067000,251500,58698300,37508800
9047600,464700,68672000,18447300
7555700,213600,57124100,18711600
8750700,290400,65488900,18887700
9413700,632600,65022700,44593900
7688200,212500,59585500,16455500
7765900,226300,59445900,17288500
7798100,213700,60099300,18101500
9631000,360000,67396000,18585300
8591700,307400,63404900,18143700
7983700,241400,61705200,46221000
7596100,185400,57533700,19214800
9347700,292900,72317900,18644000
7895000,227700,63422600,17367400
9769800,295000,67810100,21226700
10164100,273300,67761100,20620900
7527900,228100,59472600,16833600
8409800,250800,61263200,20707400
7989600,226700,61244800,17138500
8590100,273400,62122700,18359400
10130400,246900,69447200,19446600
8457100,302800,63292600,17841400
8608500,227100,60069400,24511600
9489500,305300,69302700,18161200
7706800,256600,59972100,20269900
8860200,246400,57669500,17098200
9497800,217500,63005300,18238000
