UsdCreate,Define World,Add 1000 Refs to 10 File(s),Save 10 File
43115100,1314800,605027200,108923300
47635700,1318100,589895600,103394300
47257400,1392600,573695900,116215100
40854300,1291600,580535300,145843100
39456700,1202300,562094900,102763200
44690500,1224400,570432800,126913700
42766800,1290400,573486200,117596900
42375300,1291100,586016900,125952200
44984200,1197100,582891900,131667600
42987000,1332000,581116600,109498000
46676000,1431800,607664000,115460500
39602200,1111000,571401100,104098400
45167500,1397300,594435700,105933800
46798600,1417000,595665600,110124000
41337200,1292300,581558000,117252400
42867100,1275500,575692200,106741700
44645900,1388300,581990600,121936500
44306700,1286900,575320500,141576800
42423900,1267200,568693600,135164500
42329500,1164000,567020500,107003800
46620000,1291900,592331200,107624000
41938000,1212100,572789700,130468400
40819700,1166900,570697200,99754400
43691400,1205300,601039800,112896800
42040000,1134100,574017900,105813300
41714200,1223300,574991800,104798900
40383600,1141000,564823300,99887100
41717000,1252800,585112400,112345900
42383900,1256900,586562300,107835800
44049400,1338600,596920100,105360100
44231400,1301900,609689000,107762400
47588200,1424400,626984200,116729500
50375100,1547400,653632100,121237400
46864700,1455500,632541700,105647800
43593300,1310300,583988400,113498300
43715000,1350700,581191600,106886800
43586100,1413100,616218400,109737600
45173900,1434400,599108100,99724200
43471000,1330900,590015400,104381800
45161500,1295800,595605400,127380100
43221400,1193600,598713600,110978800
46704000,1300600,600014200,109570300
43052600,1299400,585872300,113451100
42086700,1193800,579201300,109902900
45067000,1303900,603202600,109486600
48185400,1364200,646825500,120900400
47339200,1191100,574531600,118265700
43612700,1244200,596693600,125187000
39924200,1140100,569270100,103078300
42009100,1302700,564846300,103006100
43296100,1261300,586681300,108027700
42754900,1324100,585791400,102969400
43327700,1220400,594325000,100955200
40515100,1228500,565658700,98328100
41682700,1228200,574699300,161392600
41672500,1191300,584828900,101129500
43878800,1475300,588135000,106660300
41286200,1266900,569967600,106062900
46462400,1247000,613684200,117806700
46884000,1262600,603863000,122877500
43872300,1333400,595940100,107879000
42123600,1223300,565396200,110383600
45088600,1477500,610388100,109988800
41729500,1328800,571349600,101081300
42473000,1262900,571524600,103194800
49776000,1421400,617621900,110384800
42132900,1167800,580325000,101455400
45279900,1163200,603916600,109873100
42307500,1186700,563334900,107941600
42508800,1270500,584089200,108577400
41529100,1175800,571587100,125342700
43444400,1350500,585865500,130461900
43582900,1361100,581404500,123973400
40547300,1177700,576264400,121752900
44425800,1379000,599561700,115954000
46450500,1241600,604783600,129024100
47509000,1520400,612542800,108730100
45479400,1373000,614859400,113031800
45814000,1328900,618161500,105611300
45893500,1315000,586623600,120629500
43846500,1234200,579782500,114508500
45126600,1287600,594321600,102866100
41197100,1175800,583877900,106869800
43144600,1184400,579412600,109816900
43727700,1400400,599548400,102161400
47043200,1397700,620707700,117914100
49857200,1474300,637910800,139550600
47503300,1406600,614789000,124124400
42763300,1217100,585195500,101017700
42687900,1255000,598659900,118823900
45069000,1363200,597932200,109400600
45299900,1342400,587538100,114614600
46878500,1330500,631283800,114000700
42669600,1227800,575297000,104531100
42632000,1217300,569594000,97807600
43402200,1297900,582241200,114889100
45177900,1388800,597276200,112027200
48514700,1351700,604092400,107611600
45866600,1425700,599582200,113229900
51726700,1578000,696126900,145608000
