UsdCreate,Define World,Add 10 Refs to 1 File(s),Save 1 File
4883400,233100,7512800,13290500
4890200,127100,7137800,7943200
4345600,154300,6495000,8663400
4250100,120500,6507500,9750600
4183100,103300,6513000,7831700
4218200,153200,7567000,8833500
5130000,153500,8740500,10147300
4770900,113300,6250100,7925300
3981800,134100,6039400,7812700
4621300,121900,6281100,8997100
3998700,115100,6264600,8549200
4226000,140800,6585300,10412500
4307300,115700,5864000,7572000
4702000,162300,6062300,7631400
4293300,128700,5789500,7745100
4235900,100000,7533600,10217700
4213400,153900,7257600,8552100
4776600,136700,6668800,8010200
4105300,99100,5515800,8927400
4502400,165200,7261700,9197100
4646700,173900,7425400,8807700
4747000,169400,8463400,8634500
4730000,117400,6429100,8649700
4626500,126600,6369600,9017800
4211400,142500,6443700,8929800
4189900,161700,6109700,7824600
4391600,177500,6803600,8443100
4254100,144800,7068200,8492100
4106800,107000,5756900,8549900
4370100,144200,6961200,8211400
3966100,128400,6043000,7629100
4613200,121200,6874400,39764900
4725200,130300,8198100,8508100
5255700,194600,7149900,8168500
4169500,151100,6321700,8281300
4226200,143800,6629200,21718300
4415400,146600,6115100,7705200
3844100,116900,6074300,7642500
5402200,141400,7217200,10352800
6400000,131800,8649200,9836800
4823600,183000,9748900,10147100
4737400,139400,7707400,8589100
4421600,173100,6530100,8412100
4669400,155000,8301700,16906100
5274400,158500,7713400,8719000
4586900,135600,7156200,9391600
6156300,147800,8072100,11741500
4553600,183400,7028000,8699700
4359000,167700,6916300,9098500
4485800,169700,7026300,8564100
4082000,132900,7536500,9324300
4031300,158300,7821100,13797100
5112700,156500,8243200,8891100
6355700,145300,8642700,10700000
4966500,128800,7574100,10447500
5030100,160900,7104700,8730800
4598200,138300,7288800,8062600
4108400,152800,6802800,8123600
4783700,115400,6139300,7899000
4258600,143100,5965400,7566900
3720400,119100,6553900,7643500
4010400,127000,6399800,7793300
4398200,118700,6322900,8691000
4574600,121800,6540100,9064900
4407800,121600,6817400,9878500
4552800,120800,7425300,8019300
3714200,162700,6146000,7888400
3855200,130400,5989700,9782300
4450800,174300,6708600,8609100
4621300,114600,7439600,8775400
4586900,133000,7281800,9642800
4188300,106400,6659100,21797800
5026700,201400,6836000,7849800
4087700,104200,5600700,9492500
4208700,101800,6159900,7902700
4225800,117900,5756000,7602500
4584900,136500,6834500,9305500
4119600,117700,6784600,9321100
4135500,111600,5852000,9525400
4340400,138000,7053700,53364200
3840200,144900,6657800,8635700
4032400,130000,6249300,7664700
4217700,172300,5886700,8292800
4920000,201000,7000100,8914100
4436000,122500,6893600,8283000
4271900,124300,7658400,10358200
4689200,169600,8292700,11850500
5082800,171300,7857500,11233000
4791600,150500,8685700,9226500
5913900,182900,8293700,8981500
4517000,110600,6157000,8461100
4291700,127800,6349300,8920400
4706200,161600,7365000,9064400
4381800,169200,6603800,8346200
3982900,401700,6999100,41370300
4056600,117800,5768200,7792900
3840600,96800,5694500,7980200
4228000,99700,5656800,8291600
4344600,211700,8084500,12148200
5050700,136100,7895800,9562900
