UsdCreate,Define World,Add 1000 Refs to 5 File(s),Save 5 File
14543100,810800,648793600,38448700
19111200,833600,713970400,47299100
13910200,683500,637241300,36461600
13198900,606800,639097800,38267900
13581700,769700,658744900,36581400
13959500,746800,698310900,37272300
13536000,708700,646539400,35757900
14221600,795700,620534400,37373500
14398100,837000,607134400,39035400
12327100,540700,582486600,35219800
12724400,641200,566417700,35466600
13414100,716100,584496000,39799400
13504000,638700,601381300,34605600
11934400,615900,599836800,36284700
13223600,647000,574851000,34163500
11172600,524800,580869500,34194400
11667200,607100,560065300,33197700
15203200,753300,689368300,47339800
14559800,849200,668621800,43837000
14059100,655500,718844500,43417000
13285900,711700,658666200,39429000
14161100,700200,650927600,37303300
15359500,748600,631233100,41246600
13731600,734500,620178700,38513300
12575500,757100,632289500,35937700
14297800,771600,651826300,43390400
11943000,624900,577711000,32737800
12939800,683300,596123700,38436600
13502700,825100,654573500,36929400
12029800,643600,631756800,34390600
13928500,1061400,607889900,35474500
12749200,671400,639244700,35687000
11683600,616700,552443400,34192600
14209300,729900,593286000,36098500
12109400,549600,545049500,35220000
12310600,635300,608498600,36042900
13262900,737200,628884800,36631400
12128300,568700,604738700,34925400
12619700,667200,574672100,37168400
12945900,587600,577544100,36357100
12798100,554900,558301400,32279200
11595000,572900,559985800,33092800
11741400,579300,554709500,34813600
13592200,747800,578010300,33245500
11785800,591500,565695000,36611300
12025800,625400,559909300,31929900
12194500,578500,570009000,32494400
12027100,603300,557827000,32912600
12154800,571600,577127500,37641300
12321600,563700,575505700,37358000
12176700,604000,553447600,32181200
13044600,566800,565729300,33722400
11632900,522600,562740300,33021600
11892600,575400,564639500,33832800
12885800,588100,581687700,35381600
11448200,649100,559905100,31061300
10972300,594100,559053200,31991300
11092200,543900,552573100,33196700
11546500,538200,555774500,33181900
11408400,494900,550045700,32545100
11482000,555500,591492100,33617600
12676200,616200,568665800,35369700
12242400,584700,557173100,34575000
11535900,550800,565738500,33837400
12112400,580500,566197500,33841700
11881000,567300,560130300,35154700
12766600,604000,611260000,33965300
13146000,598900,591709100,38973000
12204300,626900,563805500,34796000
12646800,524500,555840200,34784000
11871300,618700,554923000,32189000
12760700,726800,598824800,33613500
12545100,577400,606300100,35293800
12312700,664200,595778700,38566000
12761300,589400,591227400,41531400
13341600,660100,612756400,37891700
12764700,742900,599661000,34783100
12350200,610900,596162600,36140000
12378000,548200,549680700,34537200
13713900,528100,557941200,32769900
12003300,580200,570443900,34046900
13626500,661300,620327300,35797700
11645200,507600,564743700,32202500
12412900,574300,561820100,36146000
11353900,547300,558512700,33836900
11180700,546900,556704200,33128600
11102000,567700,557396400,32726700
12165900,565200,549803600,35728100
11858900,615900,551465000,33324400
11309200,577000,557738100,31952200
12029700,576300,554782200,34537800
12599900,588200,556434200,35533400
10763100,567800,569660500,33817900
11921700,531900,550463100,33273400
11841200,554300,558037800,33164100
11133300,477200,556899800,34474600
12462700,594400,581107900,37950600
12584200,605800,558556500,33830800
11285800,547200,593196800,33121400
10892000,538300,555304200,32234300
