UsdCreate,Define World,Add 10 Refs to 5 File(s),Save 5 File
22894800,676000,8202600,156819600
24977700,813900,11162600,56974200
19327300,662100,8198300,37719500
19088900,558500,8507700,36171700
19828700,674900,8588300,40637800
21840900,811600,10116400,47182600
20672500,594700,8321500,59535800
21028400,875200,9874600,53775500
30344200,832000,11777100,51232500
21131000,733300,8551400,43575500
18818200,676600,8178400,36448800
20215600,620600,8520300,35732700
18497200,759300,8228600,34680600
19176000,650800,8863600,36033700
19185600,665600,8836400,51491500
22906200,713300,9881600,75897000
20505700,692100,8863500,36480400
18784100,623700,8568100,35412700
19141000,609900,8133900,40116600
21448300,715500,9291700,39316300
18579100,672100,9065600,36461800
23031300,686500,9320900,66639100
19742100,585100,8366900,41886800
19397600,633300,8750100,38051400
20604400,607300,9161300,36864000
19723800,689000,9016000,37601400
19178000,609100,7777800,35813200
18861700,654400,8637000,44090200
20483300,618500,9711300,40416200
25795100,728400,11578500,45939900
19591200,764500,9296000,40096200
19347400,602700,8638600,59453900
19832400,622500,8370600,38969100
19997300,831400,8476000,39636900
18975600,561800,8636600,45459000
23580200,720700,9208500,42020800
20626400,615900,9069200,73458600
20174000,697500,8967500,37688200
21440400,598100,8970900,40943200
20039300,674500,9006400,41129500
19605500,695200,9059900,37605400
20572000,583800,8492800,37003100
25808000,731600,8924800,40029600
20646300,714400,10115000,40471800
18496100,648400,8291300,37327800
19817900,641700,8818300,35632500
18465900,624200,8871600,36383000
21176500,622500,9788400,39279100
18670600,618100,9174900,36789500
21165000,686400,9270500,41965200
21331200,639700,8911000,38346500
20413600,694600,8559800,56033300
19254800,625700,8718000,37775600
19126600,696000,9169000,63880200
19420400,656600,8587400,52959700
20083700,566400,8703900,39240200
22542700,738000,10399300,47392100
21892100,802600,9962700,42069300
18797200,672600,9277400,36788000
19799700,623000,8799100,38768100
19232100,632600,9259800,38622200
20297500,752200,9120600,49114600
20988300,681500,9177200,42538300
20888200,636800,9508500,53539600
21123800,740800,8819400,39193000
21106200,589700,9398100,54778600
21157100,742600,8684900,37614000
19796300,624100,8452700,143807400
19527700,630700,8417500,42282200
24606000,694200,10335100,42354000
18884000,741600,8826200,39426100
20627100,687000,9508200,40090800
20245300,645400,9703400,40175100
22066300,683200,9496300,41148400
19849000,668800,9400500,39745100
21657800,778000,9866600,60041900
21806300,672600,9059400,44252600
19934200,663300,8583500,42515900
19609300,645500,8634700,45890700
20064100,682100,8929800,39306200
21564000,654400,9524900,40739700
21679600,743100,10100500,42328000
22084100,640900,9616100,46341900
22451000,732000,10171200,48154000
19019000,564000,8568000,45387100
22173100,619000,9421700,39195200
20758800,624500,9028800,40299300
21760600,631900,9171500,41093600
19951400,639000,8717400,48833400
20025000,637000,9148000,49475100
23112100,659700,9683200,39067300
22140100,674800,9936500,51371900
22560000,668700,9877100,51645600
19894600,668700,8983100,36880800
22316500,693000,10058700,44777800
20844100,613300,9302100,42325700
30099000,699600,10027900,55185800
21924100,752100,9648600,42497300
23677900,856000,9668900,49922400
22198900,792700,9334100,43912800
