UsdCreate,Define World,Add 10 Refs to 5 File(s),Save 5 File
11840600,620700,8416400,11864800
11020600,494000,8001000,11159800
11619400,461100,7507000,10890900
12843600,595400,9821900,13490400
13390700,714200,9969200,13028400
12265600,576100,8912500,11235200
11971300,638300,8689600,12819800
13474000,591800,8083500,11010500
13587600,639500,8990400,11670000
11195800,547700,8046000,10807700
11200000,494000,7964400,10609200
10880500,587100,7826300,10644900
12903800,589900,7802500,11086700
11112700,515100,7830900,11876300
11029100,533500,8020600,11047400
11395400,550800,7964800,10955800
12462200,551400,8459800,12010500
11502400,564100,7671400,12594700
11123300,492400,7486100,10752700
10884800,614600,7641100,10503600
11037300,541100,7577300,11899700
11548600,653700,9120800,13223200
12540700,905800,9138600,12591900
11539700,587200,8884800,11889000
11464200,581100,8343600,13655400
12617800,601200,8549800,12057700
13633900,688800,10180100,13553700
13514900,710800,9528100,13841600
12210300,634800,9043300,11666600
13246100,656900,8562600,11891400
12303300,770400,8521400,11449900
13306100,655400,9335900,12607300
12469800,565600,8077600,11459000
11835700,630500,8588800,12731500
13383600,653000,9200600,13614600
14320600,593700,8528600,12385400
11488900,497100,8028700,11708200
12286500,647800,8803300,13213600
13507500,917900,9524100,14614700
12692900,581600,8527600,11813100
11405600,602900,8044100,11264200
12162900,641600,8791200,13533700
12019300,835300,8806800,13322000
12179900,565500,8489300,12325300
12011700,589500,9268600,12198000
11179100,656300,9090900,11570500
12103500,658600,8653000,11831900
12864800,539300,9183200,11668200
11380400,581100,8233500,11699800
12174800,647800,7822900,12754100
11112000,607100,8709100,10928500
11998100,590800,7898400,11702400
11376900,562000,7707700,11535600
11593900,523500,8283900,11060300
11368000,654700,7623800,10764700
10847300,598100,7812800,11078200
12458500,629400,8766200,12307200
12120200,546700,8020300,12601800
11675000,554500,7813000,11958800
11222900,652600,8416200,11514800
11415300,505100,7448400,10422000
10537600,532900,7720400,10591200
10690400,491300,7642300,10800800
11278400,508900,7437800,11056000
11292200,564500,8043400,11083500
11600100,566300,7932100,11192300
10896700,561800,7425900,11076500
10643200,456500,7519100,10484400
10877900,550800,7918200,11181500
11799300,622000,7885400,11118200
11368900,456700,7402100,10420500
11894300,533300,8451000,10911400
11164000,487200,7623200,10769100
11036300,577200,7912000,11642900
11509900,489000,7877600,10868100
12109400,535300,8541700,12067200
11722900,603000,7995200,11004400
11636300,581600,7368800,10637000
12121300,508900,8407500,11351700
12139100,625700,8137700,11820200
11818700,687900,8026300,11457900
12201400,582300,10099200,12225300
11373100,512300,8338700,11153300
11411200,617500,8625700,11160900
11879100,544300,9856200,12178900
12550100,766200,8224900,10922000
10742600,554600,7450600,10984200
11135700,576700,7651800,11720200
12806900,568000,8522700,12272000
11800200,553700,7902400,10915300
12136100,564900,8262100,11269600
11109100,498100,7446600,10797800
11161300,518700,7967300,11692900
10921500,500300,7348300,10447300
11043800,511500,8013900,11352800
10629000,526900,7848300,11655500
11435300,512800,8079200,11773000
11532200,584000,8561600,11351200
12532200,659100,7768100,11879900
13605200,705200,8060500,11258600
