UsdCreate,Define World,Add 1000 Refs to 5 File(s),Save 5 File
22403300,781100,611858100,58493800
21366100,749000,601729300,55369900
23300300,658600,577493100,58448100
21397000,569300,565281300,55281200
20949400,648400,568893300,58048900
20646900,650000,563497600,55530700
20679900,628000,562947300,61645300
23446500,687500,619339100,56306900
20780800,588200,568758800,55157000
21721600,575500,556769500,57473000
22669300,599800,570484300,55509800
20972700,560200,565117300,57847500
20349600,595500,567909500,54574900
23310200,693600,608674300,60821200
22773900,684100,560310700,57114300
21368300,695000,576376700,61715400
21422000,825200,572795600,59859700
21916800,591000,564360400,56816900
21369900,610600,591144700,53046700
22784300,663900,609685400,60509000
22200200,633800,595213100,54863100
20079300,589300,577493200,54110000
21831500,681600,573394100,54898900
19208000,573500,593456200,53441600
21155500,623500,587179800,58575400
21193300,662900,607413500,57546000
24706500,740200,596417700,58021800
22404900,668300,601150200,57155800
22643700,711800,632230700,59813800
21081500,568200,580975200,57156000
22491700,679000,576621400,57233900
19818000,594300,574908300,56183100
20859000,571300,566552300,54049400
23074000,666700,572067700,56900800
23128200,740300,580793900,58474100
21098400,598900,575185800,54533400
19872300,549500,567303800,54955900
21986700,634100,569840800,58288000
23337700,711900,587661100,56647100
21880500,614700,573873100,54568700
20951400,600700,565010000,54843000
20294000,562400,565328800,56296200
20803200,555500,561531700,57558600
22453400,619400,587763300,55960800
21484800,584600,588749500,53070400
21287900,660700,568357600,55536400
21167900,595000,582854200,54065600
20663300,552800,590139500,61375600
22352100,656200,572100900,60238800
22304900,632600,577944900,57556300
20017100,567600,579053800,55923600
22584900,628900,554908300,57834200
20752700,617500,578104300,54306500
22305700,611100,581320600,59813700
20753500,551900,569040400,54276700
22002400,704100,579355000,56656900
20738100,557200,560121500,53998100
21827100,574400,571943700,57716200
21580500,674800,571268800,58381000
22269900,634500,592332900,58150900
20992800,550500,573412300,58299600
21648400,633900,598173300,60366700
20555100,593700,558052700,55939600
20130600,570900,572838800,54712100
20877900,619800,562263800,56007300
20751700,584600,558420100,56670400
21532000,717100,569387900,53784500
20266800,566600,558630700,54402500
21444200,627900,564623400,54061500
21276600,635900,580169100,54681700
19695400,535000,559935900,54789100
21327400,643600,570211100,55512300
20914000,568500,571201300,56235700
22814300,614600,562402700,55896400
22103100,869000,591929500,56178400
22165300,590000,590551600,59917800
24337100,635000,599992600,61776600
23993000,667700,611241000,60110300
22571300,584700,609292900,58492300
20943100,586500,581378500,58179700
23688300,668600,596996800,58139500
21367800,622600,592814400,54068900
21406800,581600,565925800,58671000
22027000,591900,582974700,56167900
21391100,595500,561712800,56361000
21241900,546900,573131900,57713900
21173500,635100,572775000,56097200
20920800,643300,576418800,55130300
23913100,629500,577038100,60204000
23454500,672000,626949400,63215100
20676300,557000,572334100,57520800
21918800,661400,580822000,57172300
21265900,693000,577628600,56749800
21274100,580900,568698200,54658200
21463300,607100,584547000,57711100
21802500,753200,583412200,55366500
21758700,642800,566181600,57859000
20123400,662400,586844800,55080200
23517800,724700,624609200,63506000
23895200,711700,598854800,62455500
