UsdCreate,Define World,Add 10 Refs to 2 File(s),Save 2 File
7701900,453800,8922200,6274500
6101300,256500,7329600,5040000
4589000,230800,6859000,4297800
4530800,219800,7641900,6101200
4736200,289300,7329700,5106000
4801900,272900,6891200,4695200
4759000,253400,7239600,4628500
4812900,298900,7251200,4710400
4398900,233500,6629600,4274400
4795000,258500,7070300,4843000
4741800,233100,6801000,4683000
4996200,219400,6889600,4711500
4602800,209000,6256900,4491600
4321400,212300,6083500,4327800
4614700,213100,6779200,4413600
4492100,188200,6311100,5338600
4336900,230100,6532500,4442800
4296100,199900,7215300,5478200
4605200,275300,6780900,5190400
4688200,192100,6579700,4426600
4501200,232900,6351800,4300100
4847000,283200,7432700,4703700
4862500,223800,7493100,4930200
5151100,274500,8351900,5457200
4495100,214600,6315900,4289200
4412700,205500,6147900,4458300
4537900,240900,6513900,4420300
4466900,212800,6096100,4439900
4365100,194500,6919000,5240700
4267500,201000,6065500,4039900
4186400,233700,6515700,4414500
4702100,195600,7396100,4661200
4347400,177100,6215800,4174900
4325400,203700,6189900,4462000
4581800,188200,6121800,4212500
4292600,200000,6186800,4360500
4263800,199200,6439000,4084100
4229600,196600,6637500,5625800
4636500,204000,7441100,4742800
5550600,280700,7493300,5008100
4623700,219600,6470300,4792000
5592900,333600,8389000,6452000
5254900,237400,7490200,5152800
4711900,214500,6924000,5942700
6217400,270900,8579400,7038900
6865500,352000,9452800,8179100
5912900,339800,8707000,7082700
5870900,282200,8319000,4963300
4712900,252800,7524300,5097700
5071700,238100,6567000,4561700
4508500,260500,6347500,4261600
4297400,195300,6495100,4213600
4143100,214400,6597800,4103100
4132900,189000,6024500,4128700
4310000,201800,6501100,4329300
4992400,271200,6339500,5710900
4431300,257900,7036500,4578400
5092400,227000,8059300,5250000
4757700,204700,6744700,4585100
4638000,250000,7217000,4763600
4336600,219100,6835400,4416700
4263500,205800,6209400,4226000
4626700,200800,6208200,4137500
4238800,207700,6293200,4425500
4347100,233800,6316600,5548700
4389400,252600,6720700,4347900
4405800,185100,6212800,4206700
4172900,191000,6070200,4865400
4166400,185300,6167400,4427200
4372900,255700,6359500,4369200
5066000,198200,6573000,4382600
4431100,199100,6135000,4246400
4167100,226600,6068000,4447900
4448900,236700,6248900,5477600
4282700,200300,6662100,4891700
5657600,350100,8407300,5391000
5128000,244200,7327900,4994500
4865700,240400,7659100,5453600
5018700,248100,7112500,4876900
4778600,196500,7053200,5004300
5149500,314700,7270600,5006200
4921400,297000,7719000,4820000
4844500,230900,6994200,4860900
4561000,244100,6743500,4342200
4398900,233700,6564300,4287900
4662400,199900,7595200,4540800
4855100,314800,7109300,4891400
4953400,217500,6637800,4641000
4652000,270500,7838800,4992200
4851000,242200,7096400,5128600
6033200,277100,6923800,5539500
4876200,287700,7245800,5683000
4482700,203600,6727800,4502500
4492500,241200,6790200,4828500
5037300,292100,7202700,4800600
4614800,233600,7115900,4612500
4656800,236700,6612800,4747400
4920500,300500,7182400,4707700
4875200,208600,7294100,4916300
6395700,286400,10436500,5886500
