UsdCreate,Define World,Add 100 Refs to 5 File(s),Save 5 File
25529700,923800,74412300,44797700
21326300,704100,64051200,43516200
23221400,691600,65390300,66806000
20842300,592700,62349900,39257500
24159600,760400,66981700,77390100
24701900,795600,72243700,49375000
30859800,849700,87755900,66910200
26258300,841600,72907200,45946500
25658900,829200,71389800,49156800
21544700,686700,63220200,44793900
23382400,713800,69231100,47017400
20861900,705900,62378000,41705900
19691900,609900,60944800,41737600
20471900,515100,63089400,43763700
25192900,709100,72825800,47743000
20327500,622100,63695000,80628400
20599100,637700,64417500,44554600
25011200,772100,77705100,48342100
24477800,725600,65571700,72394700
19279300,551100,61573900,41881600
19814200,540300,60217400,39717800
24303200,823200,70835900,55175800
19985800,629800,60808200,45357800
20358300,572600,62318000,40943300
20537000,586000,60483300,44617100
25403100,636500,70406900,52441900
23700400,756000,69068700,44397100
20785900,572900,63399100,43475100
20561800,566200,64728900,43750700
22847100,782100,69839700,46083600
20290500,744800,65891000,42454500
23324100,764800,67789500,43755800
21263300,615300,64662900,42089500
20645600,749900,63309800,47627100
20669400,704300,62302100,39701800
19788200,702100,61902300,42979800
24415900,726700,74668200,52531900
23201400,750200,67787400,51401600
22127900,715900,66716200,41998700
20628200,631900,63300700,42192500
24006200,714000,71531300,69111500
22401800,661000,64739500,48818100
21135800,635400,64145500,57389200
20826000,592200,66738300,61638800
23198100,706500,68935300,45682500
21506400,676900,64047800,43057500
21371800,682900,68576200,47261100
21115600,719100,63043300,41680800
20530800,680300,63393900,41678300
22389900,663400,64856700,43527200
22167900,738500,68208800,44453800
24282400,814300,76030300,60494700
20967900,755200,63754700,42637500
22081100,693300,65976200,43703300
20360300,714200,64266300,78252700
21800800,751500,65489900,45240800
20127100,624700,62021400,38888400
21116100,621300,59633400,39631400
19769500,569800,64508000,41413700
21657800,760300,66473600,46059300
19042400,603000,59882000,39810700
20213200,610800,59304800,70241800
20587400,651100,66086300,42957500
20970000,662400,63202600,51859400
20191700,717600,61722600,40822000
19967700,658700,60913800,57527600
25423800,702500,76917300,48657900
20591500,697300,62765700,41454100
19329700,629500,59823200,69734700
20178500,556600,60538700,40641700
19308600,707300,61649400,39375000
21251000,663200,64730400,42097300
21765400,614400,62123400,49408400
20249000,563700,59677200,49040800
24803500,701300,72560500,50057300
20674900,649300,62327800,42873500
19787000,662400,65345800,40867800
19715200,652700,61993900,42130600
20007800,566000,60693100,48093900
19644900,624200,59826000,39880700
19705800,598400,61097700,40660900
20709800,684900,62725300,41870600
24407100,857200,72835900,48741800
20043700,584600,61486100,41488000
20439500,617500,61768700,42396600
22910900,628300,65759700,72960100
22092400,597300,64096500,42401600
20608300,652800,60404300,40160200
21236000,579400,61336600,40618900
22317400,656700,64734100,47630500
25242000,651500,67203600,81106600
22148400,668800,66460700,46011100
23143100,773500,68458200,43645500
20698900,719300,62472400,42326000
20616700,579400,61488000,57454700
20157700,605800,60542400,40790600
21225200,619000,64284600,45866300
24048600,709300,68043700,49461400
19718200,619300,60621000,40532500
20948500,691800,63933300,40021300
