UsdCreate,Define World,Add 100 Refs to 1 File(s),Save 1 File
3027800,230400,72470100,4856700
2572800,180400,60768500,4147300
2110000,103100,56850800,5795600
3503800,169600,81230300,6925500
3370300,186900,81671000,6915100
2620200,140300,66788400,4797300
2744100,145800,58921000,4098300
2093100,108400,54515000,4542900
2204500,95300,58149400,4530000
2154700,103100,61994800,5282400
3459100,142200,68385300,4569300
2311500,121000,59870700,4856600
3440900,129900,65690200,5390500
2264300,114100,64915700,5487800
2716300,129800,73222800,4884800
2629700,182200,68060700,6521800
2436100,118300,67498300,4482400
2307100,125600,61154400,5123400
3109900,141300,63966800,4404200
2216300,154400,64668600,5102800
2656300,181500,62841400,5588700
2734400,150500,65501900,4471600
2293700,120100,58051900,4547700
2252900,87800,54912700,4554800
2226400,119100,70485200,4634100
2282100,102900,57745400,4637300
2438300,176300,59718600,4650400
2325900,128000,58474400,4774200
2301400,112800,59368700,5085800
2796300,149500,64633500,5385700
2837000,155300,61540100,4744000
2459000,145000,60224000,4614400
2387900,163100,55940400,4201900
2119300,94900,57301100,4131200
2131800,94200,53220200,5064000
2047200,107900,55661400,6729400
2166700,159400,53918100,4155500
2184700,94900,56806700,4617300
2493100,121200,67323000,5291900
2478400,126600,73088800,8352000
2334300,126600,56985300,4463200
2282500,128600,57019400,4653400
2491100,127300,57143900,4660300
2172300,96500,57562300,7087500
4020700,160400,75488500,5325600
2817600,133000,76653700,5284600
2604500,137900,64747000,7077800
2789500,119300,66665800,5119700
2343700,127700,58523200,4687000
2404600,107400,56462900,4611700
2361700,136400,59625800,4760800
2353800,127600,61841200,5319500
2480700,120200,57140700,5304900
2175200,104800,62422000,5414700
2763300,126200,67617100,4833800
2373200,117100,60872300,4716700
2332500,134800,56777500,5354900
2472600,120800,56681200,4161800
2054000,114000,60726100,4853400
2169800,118900,54441100,4296100
2231500,95700,57929300,5078800
2516100,114200,58897100,4545700
2322000,108300,59395500,4541000
2223700,104200,59409500,4268000
2530800,158900,62128600,4640000
2316200,161400,59799500,4360300
2210000,102700,56071300,4526700
2183300,94600,58166600,4215900
2120200,111200,55044200,4312100
2171600,116900,65317200,4639900
2375400,102100,59903000,5703300
2466600,123800,78759700,6102700
3587000,160800,64316700,6110300
2463300,145700,64817100,4515000
2476700,114700,56518900,4523000
2220800,98000,53705500,4224100
2123400,111800,55962200,4320000
2101300,93500,53622700,4209400
2220400,122300,59737900,5510400
2778500,135900,63141600,4681300
2388200,117800,58975500,4447900
2095500,104900,62194300,4727000
2339400,93200,55467600,4788800
3233000,160500,57753900,4273900
2092200,95300,68727000,4890200
2467000,151700,57257300,4518000
2231500,104100,54203500,4242600
2144800,96600,55152900,5117800
2644400,202100,60821700,5821800
2498100,121000,64685400,4654500
2686700,147500,59569300,5250300
2101800,115300,56035700,4500200
2445800,129200,58093600,4507200
2327700,109800,61470900,5125400
2621700,107800,58085800,4245300
2096800,102200,55631900,4920600
2522100,108600,61708700,4237400
2096100,94500,55750700,5137300
2480600,157500,61052000,5333300
2778600,120900,67646200,5709300
