UsdCreate,Define World,Add 100 Refs to 1 File(s),Save 1 File
4745300,184600,67276300,8998800
3760800,145100,60866300,10339000
4015900,116700,58411300,10925600
4377600,112100,64994600,10345700
5285100,130700,65758000,11605900
5907900,143800,68822500,9575400
4047800,178900,60218900,9552100
4230000,108200,65093700,9758900
4063500,108800,58248700,9864700
4326600,142000,61346900,11082400
4193500,118000,62010500,10525900
4167800,101600,66523500,12087300
5096100,171800,84416700,11768700
5095200,125300,76610400,10013000
4397100,134700,67490200,10191200
4615100,121900,75105900,11201000
5095500,133700,65050300,10091000
4917200,187400,62510100,10776000
4763900,184100,63183500,10435400
4384500,121500,67788000,9738300
4220200,139800,63496100,11083700
4876200,244300,77755500,9327000
3874700,140400,61718600,11067200
4467400,132900,62360700,10149700
4624500,157000,71221000,10332500
4174100,163500,60373000,9330700
3931800,118400,56210000,10100500
4134300,122300,57723200,9848900
5279500,154800,72249100,11766900
4913400,139100,67963100,9931500
4147400,131800,64266200,9615900
5474900,106600,65935200,10580700
4157600,140900,61753300,9598400
4090400,128900,63107200,9744400
4301500,108600,57881100,11608100
5257200,111000,68905600,10571000
4340200,114700,62066100,10164600
4284300,106900,73226800,11213000
4441500,160500,60405600,11686100
4197300,114400,62089100,10147200
4416200,141300,59607600,10658900
4180300,185100,63802400,9798400
4098600,129300,60650100,9631000
3898600,125800,73824100,11222300
4163600,138900,59222800,13336200
3913100,112300,62391000,9587100
3926800,113600,62646000,15181200
3674700,122000,58394400,9834500
4014800,111000,60066200,9141400
3620300,136000,57190400,9943500
3876800,112600,69702500,14172500
5214800,171100,68738800,10562600
5141000,115800,72599800,11242700
6246200,153600,76750000,13153200
5765400,150100,75577600,11767400
4598000,171500,63240100,9515400
4001000,120800,62739100,10229100
4212100,123200,65289200,11213600
4918600,204400,69383600,14374700
4152200,126400,64801500,10588600
4554600,120300,61049300,11903900
5128200,170400,65119200,9975800
4469400,161200,77808800,12857100
4893500,155500,63410700,20919000
4409400,132700,65145000,11754300
5609200,214500,71730900,12788600
5470500,164200,73609900,9691300
4119400,115400,61745300,12574000
5603600,136300,66477700,10640400
4904300,161600,56147600,10842600
4387200,118500,70594500,40927500
4415300,131500,66463700,10129600
4456700,123300,62530300,11079200
4675900,116700,65867700,10213200
4004500,170200,72287800,12981500
5154800,162000,67877600,11817200
6254800,207900,77190000,13132700
5539900,145700,72048200,11951800
5245600,149000,75062000,9651000
3824000,149700,59730300,9620000
4157100,122400,63048600,10244000
4542700,166400,66600200,24857300
4473900,127000,57815600,10383100
3897700,162000,59712100,10614700
5004800,178800,87036000,12374700
5009800,216100,64912100,10689400
4733400,141600,80996400,11744200
4550100,114100,60303100,9801200
4027900,162800,59787600,9608900
4375500,118200,62069100,10243900
4715500,122600,67117900,10909200
4956900,205700,70132400,10202800
5409700,192700,65960800,25435200
4178300,113500,66166900,11399300
4789300,159300,67059500,9616700
4101100,102000,60351600,9750900
4597700,140000,65361900,11840300
4420600,208200,63538100,10481300
4480700,118700,64378900,12929000
5283500,203300,67346200,10336700
