UsdCreate,Define World,Add 1000 Refs to 2 File(s),Save 2 File
4694900,365500,635943000,31263600
5892000,259300,635862000,31281100
6197900,291200,666907100,26584300
4373800,196600,615145800,26681200
4569800,220600,622472700,27682500
6246200,250300,621881200,29467600
4839100,257300,649102300,27969100
5687900,356900,618373000,26832500
4645800,256400,623243900,26628100
5150700,249800,622719300,28505000
5246200,259000,627229600,26410000
4723600,226200,622383900,27682200
5681000,305600,619190600,26150900
5992200,249900,664613200,27863800
5381300,289800,613247700,28255300
5892000,276600,613859900,29239800
4985700,252200,628866500,27418700
5065900,239900,637176900,28609300
5147500,278300,622170400,27772000
4486700,275900,633928000,28612200
5977500,310200,676197500,37511700
7655600,301100,682003200,27714100
5093600,218800,658913100,28247700
4873500,249000,655665200,25808800
5483900,297400,672491500,32131500
5053400,223100,647996000,26278100
4758700,220700,622766500,28148000
5021700,235500,612869600,25014600
4215200,221900,668564400,30034800
5862000,244600,620602200,25636500
4874500,223300,622081400,25904300
6015400,241700,645131500,28304200
5161300,295300,608422300,28755700
4723400,249000,632401200,25669800
4451600,215000,620670500,28197600
4533000,227000,638113100,25341900
4704800,232000,626798400,29044900
4969000,227300,618317300,28182300
5465100,301300,629853100,25823300
5036100,243700,633809100,25815700
5534600,213600,637506000,27677800
4436500,259800,612445900,27047200
5734500,312100,636374500,26523900
5903500,295200,658028700,31148200
4716400,262000,614669000,25163900
4966500,215800,632182600,28298000
4675100,238700,630036500,28237100
5936200,258900,613257000,30173300
5367300,281800,640995600,29529900
6178700,359900,657649700,29058000
5260300,299600,608928200,30551800
5819200,320500,653034700,31541300
4437200,215000,608514000,28072400
6116200,286100,657204600,28853600
4507800,277500,630561900,25788800
5667100,442600,617020600,27704500
5633000,334500,639465500,30652900
5188700,250800,612729600,25608600
4608100,270100,649681900,35623600
5084700,268000,617769600,25698800
5229500,242300,636786800,29636900
4652800,258100,619047700,24666400
5194900,274300,627376100,34397800
6193400,254500,639533300,30499000
5862000,313700,615248700,28101600
4605200,224000,627957500,27883600
5461400,250200,630397500,27489000
5629200,310600,619998400,30115100
5130800,243500,643386700,28506700
5100700,278300,638849800,27235500
4788300,216300,637789400,29303700
5576800,293100,688005300,29038500
4812900,283600,660075600,29274400
5305300,287500,679927400,32152900
5567400,303700,687791100,28793300
5429400,343700,667224700,27933600
4500300,215000,603988800,25523400
4423800,217400,640595100,31143000
6255400,261100,661168500,29054300
5972000,281700,627697100,25825100
6243700,223000,670166500,28980800
5771000,247900,636247100,27932700
6037000,245000,629399900,27178100
5405600,257200,652281000,29942100
6379200,236100,641849400,31817400
4900400,250600,636417500,28355200
5434000,306500,628049100,27964100
5070400,216200,634658200,29365300
4584700,268500,649373300,29519800
6050000,264000,647366300,27653300
5784600,294800,620268600,27839500
4734600,219200,627366100,27145500
5966500,342400,665904200,30336400
5166200,258500,600158400,27099600
5327800,266100,638625400,31061700
6299400,298900,704066200,32046600
6319800,284000,612490900,33826200
5844000,344300,626754500,28191500
5972300,244300,639156400,28534100
5563700,306200,640347500,27102500
