UsdCreate,Define World,Add 10 Refs to 2 File(s),Save 2 File
9261500,316900,7400300,18975200
9278000,327000,7252700,15022400
9570300,275600,7935500,28460800
9622100,305300,7420600,16176000
8384600,236300,6421000,14323100
7839500,310700,7042900,15397900
7663000,303100,7191300,16028900
8971600,248400,7640600,17011200
7876200,264900,6460100,14808500
7886200,311200,7099200,35190400
8027700,266600,6935100,14115000
8921700,290200,6987000,13270500
9038600,314400,7441200,17447000
9031000,268700,6898600,44616400
9900400,339100,8044500,26445000
8258900,218600,6816700,16401300
7859300,280900,6992700,15015800
8292200,274400,7560300,13909800
7690100,253200,7078900,14720300
9747400,315500,7852500,17119700
8101700,346400,6977300,20551100
8046500,214200,6407700,15095900
8520500,245500,6630800,40911400
7909400,249600,6849800,15151900
7571100,288800,6461300,14041800
6869000,233400,6358800,14491900
8400700,270900,7847100,18391100
9897100,258500,9249200,22738700
12150700,299800,9565600,24403100
12715000,603000,9956400,23559800
11389300,339600,9228200,19542200
9507700,322900,7989900,18368900
9115100,295000,8291700,16387400
7499500,210700,6401300,14720000
7897500,232200,6942100,17525000
8384800,236700,6764200,17044900
8402200,251000,7143800,17003300
9262600,297100,7305300,15313100
8284900,271600,6576200,14163300
7538000,249100,6351700,13723500
8877100,253500,7601000,108236200
8682300,250900,7181700,16523800
8723100,260400,6928700,16147900
8595300,306600,7365400,15442200
7953100,233200,7100200,16026100
8168900,285000,6845700,14757400
7641800,225100,6101900,13720300
8151300,196900,7177800,14707500
7519400,207800,6244700,14745200
7413900,234900,6941900,17433400
8262900,241100,6736200,16845300
7728900,300600,6423900,16642700
8712400,243600,7504700,16449000
8616100,216300,7232700,15518600
9842100,301700,9557000,21524200
11971700,303300,9216000,19291200
8749100,273800,6650100,15148000
8500700,287800,6994900,17114400
8762700,270200,7336200,21067100
7390900,288300,6744500,17562500
8702000,243000,6547600,14129600
7656900,258200,7004200,16328200
8004600,214200,6758900,14553500
8251500,300400,6820100,17086200
10156400,304800,7560400,17483300
7900100,258800,7188100,29584900
7935300,274800,7451500,13873500
8372800,317300,7225300,15244900
7618200,281900,6831300,14629400
7656500,252100,6078700,16473300
7919300,253400,6936000,15599200
7107900,222800,7587300,14880200
8169000,231800,7072900,15950300
8396300,284900,7125700,16667900
8957200,356400,7551000,16117800
9077400,267100,8316900,16963300
9340500,244900,6642800,15990600
8083800,246900,7118700,15743500
9232600,253700,7314900,15081600
7760700,254100,6621100,16069500
8140400,236600,6521000,13610100
8099600,230100,7122500,15636300
8932900,265100,7688700,16891100
8855800,254600,7228600,27126400
7198100,260400,6926500,37664200
8926100,289400,7101200,16334900
9379700,327700,8169700,17331500
7741600,248000,7233400,14023700
7608400,296000,6677700,15470300
7165500,231200,6759400,16111900
7057100,233300,6031800,14102000
7430200,259200,6592200,13885900
8352100,318400,7331800,14057900
7705100,258900,6570700,13820800
7323500,280300,7035900,15384900
7507800,258000,8374000,16154800
8291600,226900,7113800,15153500
7767200,227400,6699000,14231900
8039100,274400,7057300,16039000
7776600,215500,7197500,14336000
