UsdCreate,Define World,Add 1000 Refs to 1 File(s),Save 1 File
2783000,202100,723007900,23652200
2792900,119200,797357200,25919500
3121800,170200,728700600,27161600
2930200,120600,735734600,26284500
2731800,113400,837880600,30805600
2683100,131500,765690100,25213600
2608400,126600,741711000,26532900
2491900,117800,703166900,25041500
2708700,105100,683139000,23600000
2608900,111400,706519700,27906700
5635000,218700,702325200,24133800
2556500,113600,694145100,25676300
2822100,121100,688395700,24802000
2637700,107000,659304900,25712400
2922300,125900,697305100,27025800
2839900,128800,696543800,24564500
2502100,114600,673444300,24317200
2746000,122300,688939800,31184300
2965600,127200,771216200,25260200
3232900,134300,695203500,23410700
2581200,114000,686322200,25155600
2598800,125500,750015100,24214700
2588400,112600,674471200,32758700
2842000,150100,678161600,24839800
2424200,109100,686277500,26947900
2648400,166100,689896300,27372900
3190400,159900,706241600,31510800
3761900,146700,685895100,25476100
2585700,139600,695461400,26264700
3381500,149800,708313000,24079200
2689600,109000,712760100,24933700
2601700,127900,684956000,23699100
2783700,134000,703432100,25833000
2879100,125200,703556500,28467900
3191900,134800,718875600,28133900
2626200,146500,758997300,29035600
3107000,154000,752323200,27480800
3595200,142500,748554900,29744400
2424900,106200,713654800,24387800
2418500,117200,691165000,26479200
2722400,127500,709169300,24915600
2365600,164800,661051000,24853700
2692700,130800,693995700,24090900
2962500,138500,681899100,28629800
3037200,137500,688505500,25834300
2347400,117800,713907700,24621200
2778700,138200,685234200,24098000
2592400,109700,707228400,23200300
2547200,143300,719973700,29239800
2800900,164200,695346000,22921600
2419400,168300,683399900,23068200
3059800,106000,669071400,25671600
2543400,121200,692743800,28800900
3008300,204500,702538900,24151300
2634200,123200,676123200,31661700
2639200,132500,677044800,24519000
2696100,152900,680185500,26575600
2947500,125300,681746400,26386900
2330800,110500,688542700,23176000
2466900,110800,686114300,24828800
2513100,109800,686194600,24717900
2485000,183100,689471400,31349400
3905300,159200,726226900,26905000
2594300,159000,718408000,25009400
2644000,127200,683208400,26192900
3187100,174200,667521500,23688600
2581700,128300,683098800,24785000
2526000,116700,686317400,23291900
2464800,143600,672440500,30469200
3150100,192300,679763000,25341900
4355500,176400,679715200,26968000
2581700,121300,691053900,23610100
2443500,121700,687063900,23694100
2722600,194900,690726000,28808600
3087500,163300,670560700,27489600
4374700,214600,686955800,27472900
2875800,130900,720860700,29871900
2837700,132800,668932100,22918400
2642800,160100,672192600,25018900
2703800,189500,697090800,24833800
2563900,114000,705035000,24559600
2469300,157200,706330800,28463000
3802400,134300,711617500,30691200
3457400,152200,737230300,23458700
2516900,120000,719206900,23564800
2483700,134800,695054300,23640700
2425200,116800,661414700,31020900
3039300,191600,695103700,23955300
2389400,108300,666278400,24595100
2667000,126300,704704600,24136200
2303100,114700,710133800,44271800
3381900,173100,672542900,26180100
2430800,148300,663334900,23685400
2490800,108400,686220200,23962700
2520100,115100,662754700,23797100
2667300,120600,675866300,23847000
2502900,124000,703245000,29901100
2619900,118600,655787000,24129700
2557900,117600,674753400,24797700
2443400,114100,712779700,25692500
