UsdCreate,Define World,Add 1000 Refs to 2 File(s),Save 2 File
23716500,760400,1121436300,28562100
7885900,619900,1239949300,39408400
6642300,635000,1115290900,27345100
5602400,497500,1080649900,28864600
6468700,418500,1108214700,33431300
5406500,436300,1081476900,26424300
5097300,859700,1077944100,27693000
4884800,402100,1065954400,26808700
5176500,416200,1080012000,27277700
5588300,394500,1076007000,28092500
6148400,661400,1081860400,27177900
6776900,369700,1098997100,25906800
5345800,591600,1109352500,27667400
5061400,545500,1118002900,29487800
7356200,415800,1110499200,27759000
6187300,383700,1101876900,25820300
6107300,300300,1103694100,26764000
5264900,321400,1104275600,26103500
5395500,1091300,1086500100,27573200
6021900,376400,1127064100,26845800
5887300,344900,1119519100,27164600
5636400,618100,1123491900,28051800
6408100,311400,1132821900,27360300
5268400,306300,1145061600,27560400
5908900,618600,1171994700,27351400
6139300,426000,1186924300,28207500
6701900,302900,1206330100,30371300
8135500,505600,1272399200,32255400
7409100,458900,1240181900,31252000
7719800,451100,1199301600,31510900
5643600,345300,1164629400,30103000
6266700,714800,1156643700,29176000
5366500,796300,1135119900,27280600
6275900,464400,1143611800,30799700
6226800,299400,1122774100,31580700
6244800,863400,1120303700,30080600
6973000,379300,1145918500,28611100
5832700,430100,1100626700,29253600
5582100,581300,1103401600,29626700
5328800,379900,1152873500,34313400
6143100,459800,1139857900,29304700
5122000,376500,1139613800,30813400
5909400,418800,1098749300,29329400
7387000,456200,1097595900,28852500
5130600,383600,1169008200,30126700
7569100,1113400,1089210900,29381500
5349500,308800,1092377300,28078200
7004900,410400,1166169000,29468600
5982300,326800,1111688100,26474700
5623200,765800,1166976800,26588500
6855800,407100,1157766100,35880600
9398800,416800,1262553200,33195600
8338600,305400,1130141500,32477200
6399400,426200,1099215400,30684100
7532900,438100,1136444900,32003500
9642900,488100,1128635200,32176800
7165400,765500,1098859800,33986500
6588500,467000,1099644400,31495000
7318000,567700,1102524800,34645600
7238700,543800,1077310200,33536000
5826100,392300,1093702500,30065700
6702900,742700,1127122700,31671600
6179900,546400,1109984700,31195000
7196300,1093100,1122257900,31628800
6653800,774200,1110924800,31582300
7487800,522900,1095754800,33321200
6516800,788800,1087339400,31568000
6391600,717600,1099925800,30961700
6248800,463800,1101927700,30929200
6271900,745300,1126513500,32076900
6445000,529000,1098867200,30954600
7799500,464300,1139280300,31097600
6770300,772000,1127870500,31450900
6462100,1022500,1185306500,29358800
6668300,747100,1176948800,32873000
6926100,412100,1166573700,34481100
8716600,579500,1232078800,36874100
7632100,456400,1239063300,33031300
6888700,535200,1281557400,33339500
7849000,431300,1153374600,32777000
7244400,554300,1189818300,32673200
6293800,519500,1109626900,32692800
7545400,333300,1115442600,31875300
7869200,733100,1112850900,32205300
6623600,618500,1109874600,29287600
5687000,255500,1123866400,30619700
7653800,824600,1133254000,31423700
7589000,745000,1097942300,29280300
9147400,439200,1118329900,31881000
6319500,488600,1151332800,29631200
5751600,613800,1136774500,31653200
7615400,1154300,1115302100,31990300
6236300,363000,1093312500,29505400
7282900,747100,1092941900,33114900
6564100,564100,1178751900,31371000
6405000,363300,1082948100,31140300
6278200,511600,1102082200,31069200
7281100,869300,1140302800,32346800
6918000,512600,1116413900,32123000
7208900,730700,1048763900,28429900
