UsdCreate,Define World,Add 10 Refs to 2 File(s),Save 2 File
15533500,648700,31546500,18079700
8815900,382900,28018300,18942800
17638800,401400,10168000,15682600
14453000,274900,24889300,16385700
9298100,378500,46809500,15957700
19417000,363900,10022700,16941300
32373600,353000,12604100,46293900
20515400,313000,39863200,20024400
13634100,536200,44120800,20806800
18920600,360700,18864700,17783100
16791200,385400,12855400,16685900
24099000,336400,15571900,45872700
10339900,215800,30102700,15092800
8727900,252700,29090600,14106100
9724100,182500,31809800,19306700
9870400,182300,29087600,15099400
16657800,283200,9224900,14591800
26182100,313100,23731600,15314800
16644800,494000,20371800,13247100
9130900,226900,32588900,14464700
8491100,328900,50879400,41118400
10292800,164200,29688800,19379800
17342000,510800,11003600,15482900
27145900,400900,15460800,16183100
18280600,487700,24453400,17756300
27611900,346500,13728500,16186500
35693800,591800,26525100,19738100
8503600,264100,28675100,14292400
19957100,443000,14241700,16494300
21252300,313600,24088200,14307300
23281100,227000,22046000,15424500
8330500,187900,31511400,15402500
9213600,288100,33552200,17140500
9458500,366300,35091400,16754400
9127200,324500,31973100,18486800
8135700,394900,16547500,16593700
16780900,346700,17896300,16390400
28141000,423800,9560500,17710800
28777400,394100,12526500,31507600
31514700,333800,9779900,26246500
7931700,277800,28293500,15370400
9219600,194600,30125100,14510500
8793600,187100,19788600,15279200
19522800,379400,32793300,15814200
10912600,396600,38298300,25680000
19792300,439300,10856800,16006400
31319000,312400,23841900,14560100
8967100,211900,32065800,15556400
9809700,284900,31485500,16529400
10586400,357400,36235900,18695700
23666900,592900,10483500,20412400
26226400,367600,10315300,16996900
20817700,431100,26530200,14843100
15076900,304600,9237200,14518100
27613400,360600,9897200,44158600
10958200,380900,32506200,16732800
10012700,260600,63800500,15861700
17355600,261000,9109600,24756700
36077100,448800,21608500,23635200
23676100,396500,19000100,17008100
19174400,383700,33389300,15810400
9433800,387100,61866200,14998200
9709700,995400,31489000,15168900
8747400,242200,29217600,14723100
9169000,173600,34836300,16779000
20151500,369000,29281000,15341400
7997000,382300,29550300,14454000
16131500,561800,16144000,18902700
19250100,415700,9045300,14367700
16115200,7820900,15710400,16508000
50152000,328500,13841900,38341100
33054100,336900,20868800,16922200
8093200,350800,29781700,19092500
9781800,286500,34571500,16029900
9589100,362700,30279200,17727700
9019900,1010100,36326900,18643000
19090100,432600,13345600,17988000
28078700,374000,22639300,17501300
10656500,228300,31920800,21268800
8422900,317600,30060600,21881000
8315200,244000,29935700,17178500
9398900,182100,32947100,16634500
10647100,265100,32727000,19685500
17847200,333100,24534700,15608100
32300000,303700,17350800,15677200
16985100,456300,18281200,16240000
8284500,362900,31497300,19232200
8438800,331700,44152900,16654500
9914500,470600,44497300,15991500
8235500,154400,30514800,14344800
21031300,291000,19469600,15395500
19180600,371500,17125900,17728800
17763100,294500,25347500,19216700
37610800,629400,25097800,20622700
9388600,284700,32639700,17606500
15572200,379500,11782800,16080300
9019800,250200,31790000,15735600
9535100,264200,33083600,16407000
11424100,412300,31815700,19551200
9533500,325000,7267300,18195600
