UsdCreate,Define World,Add 10 Refs to 10 File(s),Save 10 File
40347100,2313600,31537500,24222300
48065700,2060200,20901400,23589800
44366200,1722100,29923200,25586700
39162300,2145400,30103000,26524700
47600900,2139100,13855000,22936200
43668600,1976900,27551500,27356800
37591000,2663100,35558200,26757500
40453100,1990100,33486500,27553500
44377800,1953200,28263800,28012700
47953000,1785700,23813300,25309700
40110400,1769700,27545700,24520200
38135700,1657000,24508900,24956600
36976100,1849900,27056400,24016500
35536700,1804300,25905600,23257100
34691300,1877900,23596700,23187300
41923500,1731500,24666500,23228800
33973600,1996500,27765100,25948600
53154200,2225700,23562600,26859400
40350000,2348600,33054300,26293300
39762600,2372700,30682400,28326900
53410300,3004200,17831900,23892200
41814800,2043200,26302200,25972500
37622800,2112700,29271900,25594700
49851400,2067000,29031600,28862200
36075200,2367100,32095000,26260300
38103800,1909200,21396400,23628800
38208900,1739900,27750900,24871100
45093700,2156400,29857900,25738900
33318600,2066100,28977300,24131600
33706800,1955000,29466900,24090800
41365600,2196900,25819100,26204900
46180500,1829700,22142400,23874700
35616800,1947600,29900800,23910700
46847900,2590600,19782500,23632200
47540900,2480500,27533100,26302500
36015200,2064600,29837300,25456200
37139200,1959400,30695500,24933400
37683200,2432100,29541300,25530700
51134000,2130700,31095200,31141100
37676500,2116900,40425300,32197500
43922300,1979900,27057200,25360100
44153300,2179200,23261900,24900300
44196800,1962600,27998400,25733300
46576800,2539100,33240800,27875300
48006400,2429600,33214000,31537300
62102200,2685800,35433700,30703300
58983800,2225200,29505000,31116400
59437600,2174200,33117500,33942800
39857300,2273200,39115200,28309000
39868300,2166200,30665700,25899700
42510000,2095700,22677100,26925900
34191700,1851200,31688500,26750800
49133400,1873600,24081200,25723500
47175000,2315100,24566900,24542000
31116000,1941500,35765600,23279100
38868700,1942000,28896200,25060000
53082000,1962600,22056000,25603400
53811600,2101300,21948900,25454200
51266300,1777000,29018100,26659000
40789000,1901600,29130500,26855800
40396300,1791300,21975100,24000900
40275200,1843000,24498800,22590700
42807800,1893600,21823400,23351500
41783500,1893800,21074500,22018800
40393400,1660900,24051000,23576300
36607700,1693400,23704800,23118700
46792900,1818600,24060500,23485600
43945500,1973000,31473700,27422900
48579100,2258600,21060700,24628600
54627500,2181500,25216900,25306900
29673000,1889500,35218300,24929600
42709600,1847800,27142000,24318900
44400600,2048600,23378600,24475500
51824000,2164500,28807800,27432800
48497100,2575100,21727100,24203200
39322600,1772800,26245000,23301900
45889500,1915600,22125700,22842400
45444300,2083600,25061500,24293400
45262700,1862900,19184500,22412900
45251000,2104500,19669500,22154400
47888000,1939800,26763000,24614800
34441300,2121300,28431200,23366200
46721500,2086800,20026400,22846600
38227300,2550700,31870600,25896000
42583500,2098000,26952400,26395000
47764300,1994400,20390000,23022000
48239800,1962300,19616800,24215900
45393300,1953500,23371600,24384500
58043300,2567300,31922400,30184400
74590000,2204100,16985800,25420300
43507400,1811700,27680900,24861100
40505700,1893800,26941600,24321800
47943700,1840000,26443900,24475100
54228000,2294500,24929700,29727900
52929400,2994100,33985400,31633500
58116600,2584300,33970200,31669700
51069700,2381300,36380900,32721400
55597200,2622200,36154200,31273600
60066200,2249700,16877100,27353000
45074600,2000100,23763800,25528100
