UsdCreate,Define World,Add 100 Refs to 1 File(s),Save 1 File
5149200,317300,111811400,4692400
2519200,80200,100381500,4797400
3001800,121800,106078500,4455400
2600700,137500,111368600,4976000
3519700,381000,107164600,4400100
2695100,93600,100419400,4667500
2625700,203700,101110600,6087800
2672100,164700,101247400,4393100
2607500,399000,105318200,5269300
3835900,188400,107062700,5079200
2972000,156400,97081700,4582800
2661300,411900,100758600,4510900
2717700,91500,95998900,4582200
2738800,467400,99400600,5429500
3127900,207200,114213600,4915200
2928100,124400,102072300,4990800
3208300,180700,100919500,6733600
3406400,223500,112428500,4878400
2711000,157300,102179700,4618900
3136100,182400,110013400,5242000
3141900,451700,103668300,4541700
2614500,91400,99070300,5528200
2593800,178300,99322000,4628700
3174300,174400,110288200,5950600
3253100,204700,107463600,4895400
3354100,183200,119925600,5079000
4203400,214800,113369700,5068400
4355200,259200,107693400,4665000
3442000,167900,103685600,4827200
2950500,103800,112827300,4778600
2763700,93100,103270800,5433700
2656100,194300,99288600,6005400
2914600,178200,98877300,4493000
2683700,168100,99271200,4796800
2898500,434600,103886900,6828500
4014300,268100,116328700,5161900
2888900,198700,97373500,4600900
2661500,151900,95152200,4529900
2634800,101600,98942500,4620700
2528500,80100,99146500,4466000
2491100,169800,108246400,5777100
3725400,524400,124985200,5591600
4062600,222900,102512400,4693400
2860100,409500,95523500,4519900
2512600,151500,101135100,5672400
2755300,93000,116627900,5766000
3848500,126700,113294300,4895700
2668500,185400,109513000,5128200
3162900,108800,98521600,4752900
2681300,392500,70449600,5054100
3479800,402900,92027100,4762300
3028900,186600,99940800,5900600
2789000,174600,106564600,4412300
2296200,161300,106240800,4846100
2813800,167600,104183600,5063800
2754600,89900,97377800,5088300
3127200,219800,97338800,4793900
3041600,199100,105216600,4590400
2481400,160100,97381200,5049500
3533900,213300,112400700,4747900
3058100,96100,99687500,5038600
2493700,169200,98425400,4397800
2419100,176300,95170500,5154000
2779700,453800,94195200,4496900
2323500,150600,106855500,4965000
2928500,96200,107444500,4783700
2708700,190800,96067200,4819600
3016600,112500,110425800,6561700
3261700,94800,102136400,5038800
3026800,408400,102577400,6189600
2926200,98100,105638900,4965000
2884400,422600,98208600,4782900
2901300,516900,99144300,4552000
2534200,166900,107631000,5029600
3179400,210500,110476100,5040700
3025700,195300,113370100,6138700
3713600,216900,112264600,5187400
3354700,190800,106963300,5143700
3121600,113700,103237800,4944600
3010100,129900,103779200,5759700
4128000,137700,103511400,4681800
3339700,85300,102442800,5360900
3051400,577300,101458000,4726600
2883400,202000,98763700,4409300
2479900,375300,95853200,5076900
3256500,126500,112857100,5255300
3202500,684200,110721200,4630300
3441200,173900,96825500,4432600
2548600,360800,94712100,4797200
2788700,182600,98490700,4690700
2813000,185100,95727800,4900800
3129400,120200,113011100,4917500
3163300,420400,121560800,4460500
2848400,101800,100739200,4426700
2387800,152900,95990400,4677000
2989800,105600,104806700,5324600
3452000,207200,119784600,5348000
3365900,547900,105526700,4955600
3039900,186700,110224400,4773200
2869600,98300,95689000,4426400
