UsdCreate,Define World,Add 10 Refs to 1 File(s),Save 1 File
23558700,789400,18174600,2612400
6145600,283200,9899500,3849700
2943600,184400,14088100,3129400
3013500,106300,13436700,3066900
3223800,189800,15355300,3142800
2900700,98400,13808000,2995800
2785300,155000,13292000,2437700
2831100,177100,14711800,2483800
2884200,92300,15199000,3464000
4684600,123300,10748100,4384300
7712400,321700,20704200,2864500
3070800,219500,15556300,2666800
3439300,224500,14067300,2833500
3097800,98800,15124600,2616300
3798900,145400,14811600,2457700
2676000,164800,12389500,3121900
3360500,103600,14854200,2466700
2694000,151700,16055700,3886600
3289100,252800,15682700,2570600
2918200,164000,13141500,2932800
3971900,92400,13080500,2628100
2785900,114300,13884200,2735500
2900700,97000,15642800,3004100
2987400,206200,13457500,2518300
2622100,153000,12453900,2453900
2612900,372100,12289400,3015600
2491300,147800,12833000,2376900
2660400,375400,13561200,2473000
2785600,179000,12877300,2476900
2993200,454400,12647200,2889400
4024900,211800,14476700,2631700
3217400,184000,13753300,2589300
3318900,100800,14964500,3137500
3053600,187100,12976900,3235500
3205300,386300,14404000,3034200
3150200,442000,14030000,3632600
3603100,118900,16325100,3460100
3909900,243000,16893100,2615800
2763000,205400,14038800,2354900
2549800,95100,12216100,2395200
2586900,159400,14139100,3725000
3465600,181600,13109300,2592400
3623400,144500,13617200,2674000
3057000,196700,14173500,2684600
2867800,104600,13983300,3428500
3338000,187000,14078100,2801500
3109200,90500,15581300,3602600
3003300,103700,13004400,2434900
2858200,104500,13297100,2301000
2616400,372800,13800000,2411800
7489000,2137500,20683000,2962500
2662800,98800,18480300,2536600
3289600,520200,17183900,2690800
3382700,622400,16111500,2834500
3068700,109200,14858000,2904400
3216500,171200,13146900,2568300
2962700,450800,14469500,2634800
2984600,194900,11917700,2445200
2929200,132300,37275300,5973700
3863500,817900,17002500,3005200
4049000,94200,15499900,2705900
3122700,95200,14429800,2679600
3264700,85900,14504300,4127900
2810400,172500,13430200,2563500
2954200,500500,16276800,2733600
3156500,95600,13905700,2760100
3960300,197600,15898000,2968000
3008600,166300,13687600,2419300
2699200,78900,13925900,2398400
2760800,88100,13587500,2509200
2841000,96100,13693900,2550500
3100600,128300,15736500,2506300
2639500,168700,13218200,2263300
2957200,90100,11866800,2341200
2638300,82100,13437600,2334200
2604800,174000,12433900,2273800
2889900,190200,13950300,2444000
2829000,399200,12865600,2530200
2768100,173000,15722100,2691800
3174900,156900,15203900,2703500
2881700,167300,14082100,2628000
2988200,96500,14666800,2644200
3131200,115300,15200400,2813100
3227600,112500,13473100,2482800
2708700,154600,15023300,2928400
3624200,192100,17599800,3905700
3441900,100000,14698500,3058700
2998100,382000,12764400,2276000
2544600,108600,12002300,2571400
3137400,96300,16003000,2713100
3146900,109200,15129100,2417100
2671800,82100,15077700,2951600
3163300,463100,15079100,2902700
3170400,409300,15110800,2908900
3112900,118000,13423300,2889600
3156900,174400,14174700,2473300
2679700,165200,13332000,2469400
2959600,187800,11904000,2438600
2755500,147200,10480100,2632000
2646300,181200,6984600,2884900
