UsdCreate,Define World,Add 100 Refs to 5 File(s),Save 5 File
17529300,1203800,135593400,16957500
15335400,1082600,119389500,14337500
14110700,940700,117989800,13770500
14220700,993100,114587500,14933700
14230700,963200,118044400,14242900
14888900,852600,115347000,14496300
14073400,800000,114891700,13737300
16173100,993900,121121300,14554200
13275400,712300,107847700,13158500
14835900,948300,112274800,15713900
13348400,460700,113890600,14026700
15010600,1277400,117603100,16899000
14480700,1379200,114503800,13777300
13891400,1278000,112381300,13640000
15206900,4303200,122476900,15810100
14646000,1041900,115858100,15256900
21486600,768200,111290100,15554300
15307700,956400,101852000,14472000
18322900,681700,110223200,14549800
22212300,667000,96217800,15217600
22938300,552400,109571800,13437800
23248800,1115700,122336800,15544600
19324800,1098800,110035500,15056800
14060400,633100,114211300,14767500
14378300,814200,112041300,13710700
15038100,705000,116824900,15205400
14323800,564400,116085700,14365600
13178300,883300,111310700,14318900
15093300,583000,123615300,16050800
14603500,466500,115540100,14660800
14394200,683300,115065400,15695000
14740400,919900,118841500,14273100
15652200,1019400,112927600,13512700
14853300,953000,116259300,13851100
19951600,768400,112718600,13698600
26085000,998200,122497000,17521100
13736000,848100,108697100,13530800
14042900,1289600,114133300,15254800
14189400,755200,116896800,14177800
14779400,715800,117101100,13756900
14203300,933600,117010500,15665000
14259600,568000,116764900,16011800
16719600,1024600,124009400,14769200
14030200,441500,110157300,13355200
13838500,540200,115274900,13648400
14009400,438400,115863500,15069500
14221800,924300,116613300,14267500
13901800,527000,112273200,13331300
14300100,946000,112316300,14499100
15754700,688800,102325900,16325200
35783700,1105700,110048000,18560900
19129400,789300,114004400,13875800
15969400,976800,115484000,14077600
14469400,1158600,113869700,13928100
14491400,3978400,115226700,14709000
14612100,996400,116009500,14277000
15059400,552300,111244500,13563100
14835500,940900,117820800,15284800
13926100,714700,104971900,12883900
13962100,774700,117295200,13467500
14976700,889400,111024600,13146600
16244500,916100,119721000,14416300
14168200,1028300,113831000,13664100
14010800,649500,109432400,14064400
15239800,968000,124085600,14958200
14567000,538000,118391300,13394600
21388400,849500,105975300,14927200
25359300,975000,95442300,13376600
26087000,777000,97073700,13380500
20020000,667900,108213000,14247300
13677300,3683100,106940800,13750200
29724000,3825100,110750000,16117000
25291600,1093900,104846900,14766700
14525400,545600,113432900,14475000
14901700,1216500,106668400,13348600
13728700,756400,117826700,13910900
13951100,1334300,111292900,13670200
14037500,838900,114610000,14703700
15999800,908700,122454900,15314500
14494300,555900,116857300,14259600
15046900,1226400,118463500,13700100
14368700,960000,111832800,13977800
14110400,892400,115897300,13631000
13401700,639800,112345200,14151700
18938500,575600,101248100,13771000
28972200,812700,121971300,15735700
18212100,748700,105707800,14106900
14604800,563100,110663700,14361000
13887500,1230800,112585200,13363500
15360300,1800600,115539300,14859800
14578800,1000400,112052200,13357200
14445400,869000,115344100,14438200
15618100,1444000,129413100,15853800
15288200,1144800,113577400,13968300
14609500,1075700,115351200,14863500
13978000,957100,113720000,13931700
15814100,1063400,114761300,15129500
13546200,912100,111080100,13960300
13749500,921000,109148500,13342200
17118700,626700,129686800,14971600
