UsdCreate,Define World,Add 1000 Refs to 5 File(s),Save 5 File
28565400,1537600,1091344600,59056000
30826900,1281600,1080120700,69293100
22954600,1194900,1068147000,57756600
26492000,1675800,1084706900,60715000
24866100,1484500,1079379900,57483300
24550600,1237100,1063189100,62194000
26675800,891100,1072695600,55632200
25804200,942500,1069108100,59625200
27282700,1185100,1135113200,66751200
26800200,1767500,1090005700,60285200
29441600,1249100,1211134800,69823900
26818200,888400,1106242200,60069100
25273100,1300600,1073503300,58196000
25726300,1157400,1070667900,58808000
24296400,1113500,1057379200,60074200
30592600,873300,1098164900,57696600
24326500,1305800,1068589500,61683100
26575400,1162300,1082983000,58631700
24266200,1661300,1062956900,59033900
25855600,1559300,1124712100,60005000
23842200,1316700,1135053600,61214200
26901200,1397100,1139399100,68056600
26530600,1311500,1160956500,65975100
24475900,889000,1088868300,64883500
24414300,1401400,1076920800,59811800
23976200,859600,1119985200,63556200
25175400,1018100,1090270300,55745900
26440200,833100,1108079100,64679700
25284400,1684200,1119588100,60609800
25602100,1051100,1140868100,59212200
24676300,959500,1104841200,56271600
23112600,1050500,1085389400,61603900
27122300,1287200,1100452600,55732900
22880800,1083300,1103514500,58698800
28746100,1074800,1119953500,61242400
26486600,1416400,1081262100,58281000
25018700,1331100,1080223200,56077600
23325000,1089700,1053970300,55895300
24698300,1402200,1090506200,58333300
25731600,1452400,1081997100,62044100
25421700,1681400,1080973200,60980600
24394900,1249700,1088204700,55690300
25694000,1482800,1120513800,62644900
26681100,1894100,1067340800,58868000
24326400,1390100,1077631500,59517000
26449200,1618600,1090838700,56908100
28261700,998600,1074522300,63836800
25123500,1008700,1072303500,60394500
28902900,986500,1157282800,78033400
25854800,1939000,1024382100,64748800
27964000,1455400,1058630200,59059400
23190600,929000,1101332900,56127900
21540400,782600,1069913300,55365300
24909700,962700,1088180200,56569700
24257800,1029400,1080128600,60743800
22580800,1056700,1062555200,57674800
22236200,911300,1077416500,57815300
22762900,1193600,1069623600,56747400
24697800,775800,1125577800,59303800
25992000,1398500,1114891300,58155900
27356000,1562000,1195931200,69666300
23178600,1138700,1115008400,60213800
21516800,985000,1071153400,55312600
21889700,863400,1076447100,58994900
24203800,1083100,1071857600,55488100
23232800,640000,1101080300,57958600
22783100,805800,1081470000,54277800
23495900,789600,1073708700,55259300
21529300,902900,1080086900,57349100
23157800,1309100,1118646400,59873900
23791800,979200,1108497100,62558700
24357600,889400,1115031100,69099500
29276300,1653800,1163219000,60888000
22921800,1204300,1092023000,60820600
27425800,1073400,1081789900,57987500
25562200,1286900,1114102100,57439800
24409700,887000,1099960200,59398900
25047700,887800,1110370700,57647200
23083200,1002000,1114387200,57778800
24158500,911900,1106203800,60418600
24221300,775200,1089552600,58857000
24856800,1413200,1063049500,56473600
26090500,1794500,1091536300,62754900
26300600,1715900,1073852500,61973000
27804300,1136000,1098097900,63737800
24213700,949300,1079615000,61631700
24871100,1059100,1066154800,57028800
24117600,1060600,1067005900,58773000
23363300,906100,1069928800,58793400
23171200,705600,1056552800,55543700
24172900,807900,1100585500,58515800
23747100,1001900,1092341800,55681600
23067200,1166600,1104092700,62913500
26078500,1307300,1088396900,58786600
23611200,1194100,1094221400,56952600
24472800,1408500,1081940400,57317400
22524100,775500,1076678700,57363000
24928600,822100,1089320600,56031800
24987400,912300,1154687100,72914900
27681600,1235900,1132467200,61454000
