UsdCreate,Define World,Add 100 Refs to 10 File(s),Save 10 File
63410600,2349100,113132300,28078500
43364300,8228600,142100600,29246800
26763300,1308800,128877300,25609400
41177400,2087400,136939800,28229700
30058100,1465800,144973700,28515700
45367000,1856000,122470400,28310000
44718100,1616300,117102000,26044300
44277000,1890300,120176800,24673900
40411800,1392800,126161700,26179700
38924200,4385000,121378600,28011500
51517000,1703100,120054600,26629900
33215100,1613700,125744800,26341700
32132500,1624800,123277300,25939100
50300200,1713900,107094900,26001200
33884100,1732800,119071600,25539700
32553500,2254700,129892800,28390100
39123400,2228300,137616900,29137700
34585000,2708900,139241300,27921100
52061400,1624700,98318600,26334200
38215400,1943700,133983100,26987500
32513700,1537200,128906800,25749100
40450200,1988200,113545000,26894700
48627400,1572800,102539400,25960100
37915800,2073000,114958400,26300900
47837500,1885300,115939100,25832400
31666100,1817800,132585800,25531900
26340800,1614300,133990300,24936300
27393600,1493000,132655300,25091100
27668300,1148700,132848000,25323100
28663100,2177000,132668800,26037000
27762000,1401700,134097700,25516800
27053800,1486900,130340200,25447000
28411400,1185900,132393600,25196000
30353300,1400600,127522200,24865700
36146700,1724000,125771900,25052600
38752400,1761400,157926700,32696300
42069000,1593300,114579900,26808400
48053900,1754600,105916800,26041200
47494300,4283500,116769300,24797900
43663100,1451200,117729700,25259000
28602000,1317400,139611400,26497600
42266500,4172000,111107200,25723400
31992600,1733700,138787000,25037000
30503600,2013100,147713500,28314100
30190200,1690600,135810300,29998200
28209500,1642000,133463500,25837600
44064500,1931100,121544100,28222300
46836700,1757400,115348300,26004700
40417800,2169200,157579500,35540200
29348400,1513300,102910400,29591700
30901200,2256800,150780200,27021200
34271800,1597600,143771100,27567200
27367000,1208800,129801800,23101900
40520400,4691900,129110300,25675800
40698900,1611800,127945500,26976700
50095600,1785800,124060200,26562200
46556200,1601300,113898500,25405400
27787500,1139300,131906200,24761000
38728500,1386800,128181900,25307600
31236100,1672300,131275200,25106900
42481100,1543300,121045500,25734200
44822500,1565000,115024900,26921000
50215200,1754600,111122600,26402000
44699900,1747800,114404100,24805500
43397100,1727300,105618200,24177300
54386900,1662800,110613700,26162600
63004500,2003300,113924200,28394600
32438800,1289800,128499500,27697600
36441000,1747700,120557700,25057400
47725100,1837200,117329000,26398700
46320700,1527800,111368300,26294400
52982700,1735200,114307300,25879600
38312200,1517600,111021300,24832900
42626900,1636600,113397700,26702100
32190800,1466500,120170600,26181400
42862500,1632200,118014300,25494300
35434200,1377500,124889100,24727500
29238000,1471700,132979400,26127600
26721000,1446400,129023400,25138800
27754900,1259700,129860000,23621300
30160300,1227500,138163300,26686400
27222500,1157100,131047600,24642700
28327400,1834600,133592400,24933200
26783100,1322400,125226100,22793000
52171100,1493900,107163300,24705500
66634900,1734000,132030100,31248400
48898500,1678200,112058500,25358600
35918300,2097500,118536200,25720200
34797600,1719900,129989600,25070600
44395400,1602000,113850300,25165000
34631000,1202400,121316300,24845200
28848500,1345400,133454500,23926500
29229000,1623600,120634500,25020800
32078200,1450300,144500100,26441500
29335300,1489800,139520700,26439200
29947300,1627800,137333100,23985300
28413400,1906800,136944000,25199200
30830700,1691400,129492600,25711200
47233000,1663500,122342400,27914000
36260800,2168600,158267100,27768800
