UsdCreate,Define World,Add 10 Refs to 1 File(s),Save 1 File
9219600,504200,10611000,20492800
15165900,217200,28255900,8255300
4874300,164700,22775600,8732400
5569700,211200,25244200,11147400
6149700,212600,22787600,8734400
5099300,173100,21601300,8617500
4564600,90400,35488000,8933400
5636900,95600,22240200,7517900
4512400,79800,8805000,8726100
12918700,217600,9646100,8856700
13905200,204500,9573900,8381100
12514100,227000,13548100,9122000
4463300,166800,21858800,15827000
5127700,111600,23434400,8447900
4939300,196300,26015200,8979300
6121100,196800,21969200,8754100
5685700,112800,22243700,9259000
4913700,450400,22912400,11035000
5529700,266800,24385100,9330400
4847400,133000,20155200,7743300
4338100,90100,21791400,8898900
4967100,94200,20655700,10016900
5141000,179000,24943700,9134700
6177100,180100,24440900,11202200
5368700,183700,22607300,9133900
5480600,162600,21862600,20250000
4863400,166900,21233800,8556900
5614300,162100,22397000,12335700
7319000,100900,33599700,13093100
6290900,132400,27272400,12956500
7350300,187200,31128700,10700200
6800800,253800,25352200,9533900
5735800,237400,36068800,10311300
5595400,205000,26200900,8488000
5658100,143100,23259300,8402600
4850000,163900,21940000,8290200
4857900,173800,27445900,11573400
5229100,227900,25904200,8433600
4902200,192800,23432800,7964200
4361900,158100,23983100,10025200
5867800,235600,24853600,8852800
4451700,189100,23366500,8213300
5124300,175700,23249500,9838000
5034600,157600,22343100,37792200
4422900,84500,23550600,8512800
5154500,240700,29098000,11657900
19665600,278300,21507700,10721800
5030100,229100,29336900,12091300
6227200,212800,25489900,9555900
5168100,187600,20959500,9251900
7916500,194000,36698100,9827500
5450200,186600,8312300,9690700
13038200,171200,12708500,7992700
5349700,145500,23628300,10185900
6610300,115200,25852800,9172900
5357800,91000,21164800,8992400
4406300,167200,20700000,22917900
4928700,174200,24322300,9306200
16306400,189300,18252000,8461600
3903900,198600,19063600,9051700
4493700,200100,22279000,8221700
5057000,219100,22662800,8113000
4961600,174700,29577900,9454900
4895500,188200,23839600,12370100
5342300,216900,23705200,9087500
5347600,188600,24244500,9313100
5157900,87600,20983200,8924300
5686100,243500,26076500,9842000
5345000,178900,22330400,7993400
4673500,95800,20047900,8374100
5168200,156600,21807800,8251500
4565100,197100,24099900,9257300
5765600,224600,24343400,9597900
5575000,215400,26019300,9136700
4897100,209800,23228500,8548200
5470700,99900,33341700,8626200
4741300,160800,22188100,8552000
6542100,116800,31074500,13823600
8477900,227900,31935500,9835800
20174200,305000,20168500,12413800
16803500,200700,16262300,9900500
15471000,195400,15806500,20980700
15362800,154000,15979600,9243800
5701100,229900,22653700,8938900
4968900,175600,21567900,8568800
5037200,104500,22057800,12289300
5851200,647800,26533900,11289300
4865300,190600,21282700,10241900
4418800,194200,20552800,10020200
5322600,235400,25661900,9856200
5198900,197400,21821900,9553300
5455000,105300,21599900,8568000
5081100,98900,23481500,8787600
4767600,177700,49419200,9927100
5020600,176700,22086900,11035200
6709100,221700,25875900,9050600
5377100,104200,10737100,9927800
16085300,256500,12492800,10586400
18242900,341300,16912400,9324600
15196500,169900,13463500,11080300
