UsdCreate,Define World,Add 100 Refs to 2 File(s),Save 2 File
8418500,482200,111575000,7482900
5464800,481900,108185900,7153000
5547100,4037600,113793300,9030600
5448900,265200,106999900,7652600
5636500,257200,106693000,7233300
6857100,531900,108540100,7075200
6851300,624500,108326100,7265600
5438800,480400,100339600,7874400
5827500,575300,106103900,7631900
6202700,209000,106864200,7185200
5536700,354400,107681700,7398300
5680000,359700,110584300,7053400
5598300,274800,101815100,6967600
5382900,291500,103285700,7519100
6463600,895600,116152900,7180700
5578100,478300,107276800,7028700
5578000,682600,105022900,6882100
5972800,203100,108885800,7802600
5163500,268900,100600500,7102900
5395400,481000,104506900,7237300
5923200,218000,105437700,7054800
5101700,185800,100938000,7078300
5960200,285800,110618900,8049900
11958400,428200,110132400,8132800
5257300,225400,109343300,7179000
7639200,884300,122676400,7963700
7960800,459200,140207000,8621500
8560100,339800,134955600,10332700
6038800,378500,112627900,9202700
6707400,394300,123614700,10072300
8852300,370200,130018900,7400000
6942400,293200,110680800,7054500
6858900,412700,120788700,7736500
6535000,328600,123464700,7567100
6962100,374100,119486500,9497300
7397400,2020800,113805100,8180500
5577800,273200,112763000,8926200
7490000,642600,116076800,9080900
6869000,545100,108762000,7155100
11802300,541100,103395900,8059600
6217600,387600,112753600,8489100
7863100,1035000,107062000,7311000
5589900,569500,108614700,7385400
7067700,270900,104454200,7453300
5339100,489900,101548200,7063200
5720000,298400,108298900,8887200
5271600,326400,109433400,7435300
5705200,198600,100895300,6938600
5512100,509900,93695500,7078900
4629400,229500,63566100,7370000
6987000,749400,119969400,7283700
5930000,192600,106551500,6873000
9858600,310400,99430200,7137900
6246400,226000,106753900,7717200
5810400,299800,103308600,8467700
6395100,221400,104444800,7175800
6034800,293100,104834100,7327900
5837900,247200,98025800,6825900
5489700,649200,104607600,7011100
5624300,374500,105697300,7158700
6406300,542000,107088200,7642200
7292100,652400,106507500,8108100
5778100,589100,102481200,7191400
5766000,247900,104188800,6993300
6033200,635500,106305500,8528500
6575500,388300,102936700,7319400
5449000,682000,99284100,6743100
5778200,342400,107304500,7711300
6142000,238300,100129100,6557400
5351500,173500,99935400,6594100
5819800,314500,109448900,7061700
5445700,266300,100619200,6559400
5668600,627800,103724900,8141500
5860400,283200,103115900,7730800
6069600,9206400,95108800,7218800
6322100,287600,109918600,8928800
8331200,435600,123570300,9591200
7844300,230700,136111700,8212800
8196300,495900,125138500,7815000
6285900,546100,116688600,8270500
6388800,338100,127053400,8007300
7056000,223800,118410200,7845700
6592200,418100,106524400,7492600
6493300,427200,125434700,8425400
7326800,228500,120440800,8782000
5978000,323900,124035400,7647800
5987900,549100,101585800,6867200
6206300,327800,112891500,8685900
7041300,309400,111665400,7463400
6138000,212900,106725000,6850500
11050300,250600,94794700,7427200
10173700,336700,103334300,7836500
6608200,205000,109813200,7157300
5936600,186400,103299600,7743000
6034600,402700,105298800,7029900
5448800,252600,101339400,6902100
6192900,422900,102824900,7216300
5781800,283100,105826100,7640100
5864700,547300,99756100,6996000
5661300,330700,99319100,6894600
