UsdCreate,Define World,Add 10 Refs to 5 File(s),Save 5 File
18708000,1297200,23287100,12250700
12706400,934300,24721700,12843500
12324800,768500,23912200,12559900
17260600,856000,20577300,11931500
20602800,854700,17842100,12827300
33501700,1111800,11873100,13631100
25152700,1431600,22651900,14459700
22287700,893700,29652200,13169800
16456100,1063300,20905500,13012500
20338300,1218600,26828400,16205300
23323400,883400,29450900,12266200
18941200,1048000,17653600,13070100
16655400,939000,27439300,13827900
20142800,1004600,19685100,13939500
17946400,944800,18916200,13735500
21900300,1199000,21591900,14118700
17666200,1083200,21916400,14419900
21930500,984600,16921700,12593100
23991200,1016600,16826200,12027400
14003800,1013100,30922100,14984500
20289800,835900,28166800,12850100
17904200,902800,22796200,12669200
22974700,960000,16006900,12477700
19351100,886900,20792100,15139900
27032600,956200,12906200,11323800
22807100,772400,18722500,11988600
15260300,789000,18085000,12166900
18154900,842000,21843500,12369600
17302100,852600,23413600,13057300
15532200,1045800,22012400,12750600
18930400,986600,17546200,13732900
16453100,907300,26952300,12494700
22333700,824000,15523900,11727600
16383300,1105200,21009000,13256700
17445700,932600,19053900,12410000
21865400,919900,21671500,12146300
16730000,1198400,18976100,12185200
21253100,769400,28164500,14370600
19655000,1042800,23540300,13092700
22079400,1027800,16342900,12682300
25150400,1053400,20450900,13904200
19783100,1192500,25264400,14831500
18932300,863100,22444900,14244300
21799300,978300,12555400,11215800
18412900,1266300,17757200,11933100
23719100,962500,16462000,12535700
25037600,1090600,10609900,11506400
26112400,986600,14503600,13615300
23868800,1000900,17649600,12438800
17048000,743200,12399200,11736000
23957900,1068300,14024700,12311500
26994200,1016100,10446900,12313800
26784600,997600,10321000,11364400
23810900,994800,13216600,13074000
23126700,1249700,20263000,13477100
16146400,1034000,28620100,15256200
21998200,1063400,18824900,13543600
24948100,814500,22334000,11576800
25686900,1025800,15341700,11699500
21799900,1059900,18560500,13926000
28330900,746800,19946500,13680200
22102200,933300,16694100,12171100
21523300,1061200,14579100,13151800
28776700,1237200,17587600,13595500
19273900,980000,15562200,11529900
27242900,1020600,14778100,12335400
31902700,1186600,19941600,13879800
18619600,952400,15744600,12259600
19555300,974600,23182100,12898100
21931900,995500,13315300,11615700
28676300,824400,21207400,13445800
26986900,820100,11110200,11972500
21399300,999900,19558200,13091300
22837400,1032900,19662900,12768700
21240700,969700,19078000,12020900
14450100,1139700,24365300,12252000
23476700,965700,13091500,11211000
21007100,983000,15946400,12143100
21795700,935700,16836500,12292300
29260200,987900,10607200,12239200
24965600,929500,13584300,12483300
19683000,928800,21066600,12258200
25780600,876500,15204400,11114100
21159100,855800,19930200,11510000
25840700,1074300,13350900,11834400
20279100,989100,16086400,11946600
26905500,894300,14566700,11731700
19401700,988300,19316700,13063200
33661800,953100,18146600,13865800
28824300,1001500,11233000,11858500
17875500,1047800,22469800,14346900
29709900,1293400,15101200,12739900
26443700,936900,20710000,14601700
24653500,1028000,15624900,11822400
17084400,903800,17985900,11644300
24843900,1006700,15796600,11487000
14817800,972600,20654400,12469300
14215300,1018600,25505300,12431900
18544800,979900,24152200,13329400
22403200,969600,16499000,13336900
