UsdCreate,Define World,Add 100 Refs to 5 File(s),Save 5 File
45239800,10335900,298274000,43820100
68194100,3225300,374075200,42716400
32652300,2556200,337919100,39801600
56959200,12017800,304389100,43036200
71898300,3334600,326966800,46949100
27649700,2052600,364548200,43584200
38130700,1306100,332287300,41278200
27915900,2517600,367678800,41459900
28456600,1594800,358105000,39766400
77569500,2625600,314180300,49471200
40742100,2028000,403496900,46353100
38973700,2306700,315228100,69821800
37136400,1572700,370523600,45242900
27854700,2114500,413254700,64682200
34273300,2641900,320934700,40337200
29967100,2424700,395581300,41169000
29389700,3464300,432910300,44814700
27609300,2765200,369392000,69870800
39461900,11685800,338121600,42081400
49144200,12040100,372004700,58989500
49601100,3597200,355760800,44494600
31128000,1207900,379103800,45963000
40515500,3202900,374167500,57719900
35321600,1052900,378166900,42834700
24606800,2825400,348926600,40207300
55012900,2448900,308562200,43183000
65792500,2763600,352963300,41249800
34644200,3328200,354768800,67121400
54317000,11065400,387624700,44625700
38603500,1972900,346471200,62273000
27034500,2587000,359159000,44213900
29060400,3280400,347979300,43394000
30396400,1527300,400340100,61689400
40950700,2023100,364921600,42998400
26409200,5572300,391713200,42195400
26568200,3167400,385405800,75835600
27618900,1783700,340501000,53998900
29619400,2487800,368737400,74875700
37205800,11018300,357317100,71341100
29567300,11559500,352957500,46463600
40704300,1975800,431938500,45318300
30670600,2023400,389932600,45217700
40372900,3549300,394312500,54088800
28525400,1352700,350532900,54894000
51933600,2438700,339746800,56089600
29532400,2417700,344548300,51301700
56795800,4075700,335585400,75306900
26287900,1786500,358242200,42024300
37876900,2251600,343245600,41374000
34131800,18320300,257528100,45709600
51370200,15056300,322092400,42244200
58874500,2726300,321069400,43596000
90212200,9430900,261680800,43659500
26569200,2304900,341023400,54598300
27563900,10670300,348897400,42307800
51137100,9634800,336882100,43099600
50834900,2702800,327589300,42789200
41028800,2156300,342968400,42717700
49349500,12156400,368583300,48984300
63582200,2971300,331078100,45992800
55164300,3246700,367939500,41783800
78679600,2241000,346403900,49399900
29936500,15146600,351219300,48489300
37442300,2891100,439407200,40229100
26258900,9649000,324662100,40527000
73042400,22151100,343245900,41977700
47321000,2410700,356261800,77227600
39574900,2662100,390800400,43277800
27134900,2667600,361852800,44774100
33709500,3486500,392576200,45472100
40910700,2132500,335085200,42288000
50829800,3064400,360156400,45594600
72522300,1811100,348808600,44303500
27536000,2580600,333336400,71719800
39161100,3006700,315206900,42457800
36061200,3354100,362246300,44723100
29427600,1635000,349933300,70198400
28150000,4024400,401160700,38953900
42136300,2582900,328280000,45860200
31576300,4016800,349952300,40826700
37385400,2370000,357788600,41963400
45899500,1708900,335385600,52540600
40920400,2862800,361075500,61900400
29638800,2180200,374338800,43678700
30489400,2266200,381685900,56590100
25756300,2017500,441671700,55433200
35981200,2736400,314831300,42613300
31065200,3073400,360521600,61099200
34841600,2468300,440495100,39187700
52994900,11065800,350389000,45131500
38962000,9509200,344617400,114449200
46418200,3748200,379551100,46392500
26993900,3799600,371375900,68928600
63807000,2983700,335489600,44631600
27604500,9485400,377445200,44106900
72779000,2105000,325249200,42869000
45523700,3464700,410972300,44982800
31603500,2474500,348175300,44392300
78274200,2073500,331584600,41950100
27902600,1622100,244512200,47292600
