UsdCreate,Define World,Add 10 Refs to 2 File(s),Save 2 File
11252100,4467900,40170100,6078000
13512700,1274400,38334100,5605500
7107600,3347500,36405900,4606000
15793200,532900,24987000,4979100
8750800,3682800,35614600,4663200
11250900,3510600,28816500,4588900
18635400,1180100,26405600,4915400
19016900,1327800,28080100,4927700
14053000,714100,31753000,5235400
5994200,1005200,35335800,4950200
6509500,399200,37119500,4457000
15751600,1523100,29722500,4908900
6560600,738100,38661100,4921500
11111900,1454000,30550300,4658800
13451700,1942600,26681400,4253000
6350200,2669800,32580800,4363000
9166200,1718300,36792200,4211800
8161700,3204100,30114500,4013700
6460200,5833400,23002200,4176500
9937200,871700,33293600,4328400
20586300,5439100,28371000,7611400
15781300,828600,25947400,4939300
15915000,651000,28272200,4988500
20787600,1157000,22139600,4485600
13850800,421600,23190200,5300100
14439800,3974500,26549400,4648200
16458100,412300,30583300,4838200
15691300,884800,43893500,4333500
22064900,641000,28433000,4338900
6327500,3553600,29290300,4297200
16843100,544100,32390200,5132700
9400100,430600,39803400,5093000
7745600,1507800,37821700,4205700
6101000,922300,32016400,4372000
13101800,998900,27676800,4035400
14803400,997600,26416400,4176900
6511500,466200,38452100,6562700
11916900,751300,29170800,4237900
8183700,1275100,37540500,4501300
7378100,404900,33897500,5077900
8578200,704200,27299800,4703000
15342300,507000,31858400,4025300
11494600,490600,29052000,4006600
8902700,598900,27817500,4057900
14362700,483800,33006800,3970200
5711600,1461300,40393500,4421800
6684800,636300,40372600,4179900
6954800,1619000,39253200,4416100
9562400,629200,35245200,4415900
7043700,1093000,34205800,4397700
12700300,742800,43999400,5155400
6992900,733300,47399900,4589800
12815100,869200,32244100,4467100
11879100,1484100,35489000,4686500
14067400,865000,26837900,4140400
7265900,880200,38573100,4366200
11610200,3175300,38918200,5629000
14671800,3665000,32311500,4443700
7107700,509800,29550100,4684000
17988400,686900,29975100,4505200
13008200,3270700,28913800,4581200
18024600,1242700,31596400,4461000
11457600,752600,40706400,4924500
8099200,348300,36905800,4398200
6085000,1087400,30298700,4243200
9200000,696300,30224500,4570100
7711000,3034800,32409000,4008900
8107100,691600,32084200,4482000
11009500,457600,29803500,4475000
14009800,4087000,35025800,5298300
10970900,5498900,32017700,4319800
16033000,516700,27708300,5080700
14485100,577400,33887600,4907100
11648300,1083900,31684500,4262300
5049800,268500,13245100,4015800
17935900,1156700,26175800,5726800
15757100,3536100,28887900,5673300
9350600,812000,32670500,4968300
7272900,919700,30297300,4351800
12914700,1208100,39069800,4204400
7332000,3899100,34549100,4795000
8032700,956400,37130900,4636100
8237300,3849000,39313900,4940200
13565500,346300,26734500,4533100
10271100,368200,33883700,5391800
11079400,844800,26778900,4465900
6554800,908500,36582600,4602000
7298600,6379500,34576800,4412200
16066200,1592800,29208700,5176500
16308300,775000,27873600,4124000
8645100,652900,35291700,4139100
7365200,551300,30051800,4511900
9896900,458500,32477500,4244900
8628100,916300,34234900,4297900
6958700,1331100,28161200,5233000
15566200,457200,31550000,5316400
17232900,550800,26818500,5881100
5751500,1457700,39583700,4560800
7135400,902300,38020300,4773300
8264500,540100,26575300,4627800
