UsdCreate,Define World,Add 10 Refs to 10 File(s),Save 10 File
238290700,18492100,119376700,122169700
160651000,19197700,164619900,97284700
169752200,12902900,168039900,74422000
241263700,11715300,134999200,72881600
114035300,10207000,211422100,94550500
184060000,3606200,128873900,75447600
130094200,3613900,143225700,100322700
131291700,3209600,165931500,117988300
154450100,3218300,143916200,71980900
222992300,34981000,110448500,119627400
180639500,3386000,150260800,82450200
150410100,3910900,160294900,79313900
214982800,3340800,99000500,73364300
120361700,4031200,171476600,92465000
183404600,4079700,135760500,77477200
213076500,25993000,143133000,70286400
198499200,12681900,101780000,85011400
212518900,22636800,91836400,76439500
190296900,16182900,109353500,96994900
217464300,3354300,95859900,67383600
160655100,9459900,80376400,161562900
162201700,3185800,105523600,132890600
178028200,2958800,100786100,87064700
244668200,4105500,78401900,94578200
156110300,3746700,156585000,85661800
273397200,12010800,117682900,73736100
125262400,24062600,220470100,110561400
224386600,33774800,123189200,113252100
204491000,11273700,95210400,74244000
225322100,3000000,105975800,116352200
153679300,3400800,139017700,92328400
169364600,2962100,99332700,88354500
185338400,3144400,168558700,77951300
207309600,9712600,71185800,96271200
252884900,11654400,86672400,90010200
184628600,3081300,152125000,93077400
130550500,3421400,115426600,121930600
168994700,3830400,171213600,74966500
100671600,3293500,179885000,82276400
183896400,3157000,125219900,79198000
222089300,42166500,101605900,114318500
189414800,3857000,125178000,103260300
157187300,26809600,96777500,77347900
258929800,23710800,90370500,83921100
159108700,36322000,170887500,75163200
188838000,3057700,172824900,75728000
112582800,2908100,192266600,76887200
199995700,3738400,130105100,90825000
113681800,3210200,187733100,85173900
170541200,3010200,99755200,76989700
278792900,17520700,74776600,74027700
278636400,39251900,78862600,102498500
237009000,17418100,101208300,118969900
205986100,24775900,140441300,106437300
168347200,3683700,152353900,98261100
190970000,3003500,101194900,107063100
158786300,3004600,152530900,69329700
223362100,3221500,84783100,99360700
139680700,2605200,168351500,78554000
164884100,29510400,134129700,83207900
179311800,3043800,138665300,119617100
224826500,3842400,117024400,85291900
130143800,4117600,133008500,73894700
209835000,4346700,87975000,99138000
127515800,4192700,172076300,131583700
179172000,46685800,107753400,73652600
133586800,10219900,128402700,88739400
218348200,17123700,116915700,83558700
185745300,26118100,103161700,87556400
177314200,2679800,91501600,77675600
226334600,18261800,124331500,71640900
176380300,4028300,107292600,115151700
111015200,4383400,148277700,110464700
240998200,3260200,88115500,69657800
186278400,3859700,148388100,87052400
151073400,3015500,191959200,119492000
237210100,17790600,139835800,101593300
155067800,2806100,157847900,170504200
169567300,18841700,110903300,103814600
234670300,4331300,98621800,80865200
158163400,3712200,159814700,88265900
186513500,3085000,106566200,104498800
143139900,2980600,150772500,112461000
135760900,2928700,133554700,105950000
196077300,11306100,147313600,77503100
213890800,3480700,103074400,77450400
202550100,2880800,100555300,144606100
193600000,3615700,92355200,70909000
190950900,3682300,94226100,99696400
184524900,5183800,106642400,71541900
244193700,20613300,123396200,108669300
179263700,10684000,155764000,75724700
179108500,15686900,107240000,65889300
219473400,83199300,126129200,81114000
195867300,37940200,135762300,72213900
199815600,3492600,171284500,95088900
187525800,2847500,100204000,72473100
153642100,2995100,160487000,108607200
134329900,3298300,147463400,93810100
159657100,2976300,62410200,92175700
