UsdCreate,Define World,Add 100 Refs to 10 File(s),Save 10 File
52988700,10410400,282627500,26252000
49523200,9125300,256917700,25199200
61453500,8081600,281594500,26264600
49055900,7260700,266204300,23903800
47346200,6714800,257335300,24699500
63955900,8916400,249356600,24046400
59740100,7528700,248907000,24272800
70409600,6177800,241048600,25225900
66967400,4200600,265923900,24940700
42126500,3107000,265708900,26189000
36941500,4500500,275803400,24852200
56060100,3412400,273196900,24103700
54920600,6637500,284269000,27635300
60538400,10561700,298499500,29029100
82850000,8050300,275825600,27935800
55380500,8008500,270819200,29015200
40644200,7567400,268349800,25321300
45349000,5463100,287494800,26098300
46544200,4463800,291857500,25273200
59758000,8741700,271130800,25372500
44973900,7587200,294588900,25387000
61035700,5125700,271103000,26396700
57290500,3675000,274767300,25253500
57948100,3981200,292845200,26460400
38050400,3382900,181745100,26237200
58457000,3544400,274742000,25665000
52249200,6461000,261993200,24254400
54423100,5070800,263172700,26753400
54349700,7942700,250775400,25082200
48454700,8315100,255580400,23869000
60372100,7742100,249616900,24080000
36932800,4807600,274273700,23143600
37645000,4454200,272809500,23552900
39163800,4296300,274783700,23950100
50492700,9715600,246289200,23577500
42914800,8474100,259486300,23884000
46394300,8059300,250016100,24347600
46101700,8344500,250558800,24490900
67726500,5354200,269983100,26763100
49998200,5776600,309356800,26763900
45558900,5558900,302402400,28017000
42164100,8238100,287121800,25397300
46922200,4021600,263624200,25289000
55815000,6068700,290960900,26099200
47838500,5008600,275243000,26419500
79495200,12453500,232099100,26877600
71600800,6674800,255937500,25088600
49780700,4594400,298878700,26057300
46461400,8233600,282144300,24655000
66598800,4635400,262869800,27965400
57231200,4782800,276360500,25999400
54602200,10369400,242783600,23847600
40190700,6653200,294979300,28010800
65352800,6556200,275624400,24131200
39411000,4965200,273128700,24387000
42077100,3487800,275151900,24597800
38894600,5547700,265395700,25231300
52869200,7127400,246972300,26158700
41852900,3814200,267633500,23658500
51064400,6721100,259732800,23892400
45806900,5327600,272849600,23837000
41489400,9969900,265765900,24848400
44472400,6607900,284183500,25124700
59047700,11887600,305258300,30975200
68658300,7139300,279352600,26090300
67833900,13977100,256516400,29610900
57680100,8532800,283152500,25919700
65447400,9651600,263596200,28421300
69312000,7291900,271194400,26170100
48310800,6399600,258718900,28838200
57561100,9852300,269763700,27136800
72723900,10174200,271903500,26015000
49594900,4033900,274396300,42427100
54523100,10070600,284812000,27187700
38358500,6442300,190628800,25145400
60391100,3450500,260440800,25153100
36471200,5611400,265648800,23241400
41601900,2919800,292985700,26481300
41673000,14690600,255583800,23889800
36126100,5199400,273916900,25165300
35102200,5967500,263908400,23925300
44871300,6389100,262523600,23157800
54719100,9559200,255100200,25740700
46278700,5064600,256505900,25517500
51187800,5082200,261170600,23622600
46910700,7575100,244328900,24277400
40936400,4592100,280716100,25149700
44998700,7861600,277653100,23762700
38185300,3958800,314046300,27923100
56962400,3490500,269402900,28775000
69173100,7882800,256834500,26629200
52310300,11100800,254613900,25214600
70727600,9163100,242516100,24912700
51791300,5619900,267106900,26007600
44518500,11968800,259299900,24934500
74576200,8528800,230621500,25395200
52798000,5169000,276260600,25697300
50177100,9451800,277019600,25989400
43978900,6904200,287308400,23950200
64084500,9935500,258790300,25141900
