UsdCreate,Define World,Add 1000 Refs to 5 File(s),Save 5 File
60676300,2051300,2130781800,53557200
31578600,2983600,2178612500,55477900
35004400,2628100,2241430500,66091300
31121200,2980800,2225591100,59597200
30500300,2461200,2224488300,58801700
34932700,4703500,2175434000,60846500
31689300,3733400,2227078600,59752600
31744500,4266400,2187041000,58056400
31339800,4197500,2184412500,63799700
33927900,3120700,2235731300,59415300
29248900,2970300,2242222200,62711800
33085000,2526900,2258407300,61122300
31538000,2607700,2220273300,59476500
47405400,4620400,2193457200,60382000
31637700,1821200,2222085300,58155400
30166700,3544000,2184232500,59172900
45251100,3151400,2271144200,57442200
33789900,1587100,2323138900,60376100
34787700,1647700,2278654500,61876400
30564400,2733900,2245500800,59730000
34567300,2114900,2258884700,68486600
33609800,3251400,2257854100,61704900
29406700,2291900,2253486100,59053000
36886600,2712900,2473299200,63933900
26567600,1457400,1448851300,59568700
55105700,11993500,2086556900,57089000
28435500,2802500,2126131500,62057500
31466600,3630100,2213987900,62609200
30923000,2160800,2208944400,56850200
43781100,2225800,2089013600,58049900
31101300,3584200,2173187200,58821400
31119000,2019900,2154932500,57905200
28999600,2913000,2154328700,56386400
32947500,1831000,2126574900,58893200
44344100,3137000,2150976500,58173800
29489800,2978900,2153512300,68679800
32279500,4346600,2195162300,61362500
32115100,2701600,2137427800,58996600
29056600,2436500,2176353300,57636100
31149400,3145000,2154901300,62556400
32047700,1988500,2169100000,59116400
29579100,2915500,2136687200,56401400
32640600,2704100,2275860200,60906400
33144000,3648700,2219959600,64163900
31088500,2726900,2203910800,61762700
30241800,2771500,2193065200,66633200
28813300,2423600,2196147000,62434200
31682700,2888400,2139080900,61591000
30271900,2279400,2225759200,67415800
36951300,3254200,2300948000,66178600
65756400,3163700,2139217400,56732000
32345100,2437400,2198464900,58073800
30541800,2759200,2262653800,59810300
31110300,3052400,2281117900,61166300
29662100,3600700,2218283300,60450800
31453700,2709000,2181691500,60228200
29507300,2508100,2188037000,57533800
30422900,1900800,2248305200,60581200
28029600,1752600,2154945700,55772200
36615000,2436200,2199470100,63308100
30073100,3410800,2243559200,61860700
36164400,2967300,2237287500,65186600
29516000,1775000,2199568200,61565900
45470700,13428000,2147227400,63951900
30503600,1522600,2220856500,59888700
33071200,3650300,2152486500,58674300
37057800,3249000,2294351300,62702800
32867800,3678300,2275501100,61560500
29155400,3776200,2239779800,58217300
33708900,2256000,2225683000,63000700
34848900,3047500,2242127600,64879600
31210300,2726400,2270678600,60005700
33876300,4023600,2204618600,60973400
31188300,3663500,2412641200,63939500
30662100,2500800,1633908700,60669400
40733500,1674700,2133200600,55796900
71751900,3050700,2090020500,59719400
37452300,3793100,2207864100,58674200
44016100,3298200,2153516300,72543100
32400400,2444400,2131733700,63889500
36980900,2367000,2187318900,57406800
31391500,2431800,2163237700,56212200
31087000,3606100,2131922900,58632900
29321700,14641100,2116389900,54614600
30862600,1791700,2151336300,57683600
29582700,3206600,2187412000,62767300
37129600,3996200,2209133500,60895100
30840600,2829500,2156214500,62009200
30562800,3710200,2174464900,56655600
30343400,1927500,2168365900,59222000
30378600,2386100,2157075100,56756300
28788300,2854100,2175493200,61031100
35169100,3175500,2190136000,61225800
63203100,2818900,2195113200,58469100
31332400,4241100,2199405800,57581800
29555900,3425000,2210179000,59037800
30691600,2450400,2193365400,57924700
28809500,2243700,2160241400,59136100
48350900,2806400,2208352100,57795200
36922100,1512000,2291596700,61729700
