UsdCreate,Define World,Add 100 Refs to 2 File(s),Save 2 File
37113000,1272600,274420500,18363300
21372700,889300,275980300,18849300
10597400,2534300,251681800,18912200
11762300,1062400,280323200,40935000
9858300,1080700,255448400,16596600
11847100,1128700,297530200,16082600
15263100,442500,244089600,18319400
11620400,882900,259815700,18678800
10175900,804400,271916600,23631900
11652400,968200,270577700,19439200
13314800,989300,256473200,18324500
12400400,1423200,273811000,34315600
11171500,1063200,273097500,21022300
11677600,1361200,268465000,21997000
12299400,1399000,280333800,20267900
26010000,1751000,310886500,16450100
23091800,514200,239359700,18632900
9945900,501800,257616600,17892000
24044300,1239200,276923400,46065900
11428900,1597300,277018900,20866300
18923000,1160000,253901000,16805000
10979300,600700,246257900,16239200
10943100,863300,264129900,21053800
10220900,348200,242792800,16942700
12949400,565400,218494000,20309400
25477100,931900,261378700,19341900
12596000,1075600,260101300,18601500
12202900,743200,277629200,17179500
21632200,1696100,238753100,24449800
10718200,21346400,289841500,16956300
33177200,1600900,276298700,30531800
16057600,917700,265868200,18910100
10903600,801600,254673500,17829500
28582700,793000,232703700,17555900
21965800,1118500,242032400,17830400
9249100,523600,242278100,27075100
10564000,1090000,258930600,23412200
10636500,1021700,287143200,17652600
12181900,1294500,262925900,17896500
8948700,918400,255656400,19132800
12825900,416800,275129000,18342700
11625700,392600,297389300,19538500
11929100,1009300,252047500,18204000
11960900,703700,284254700,19794000
11145600,965800,273531800,18559900
20091800,412800,231930300,18689300
11000100,960500,235242200,30586500
11624900,709100,256378300,17724000
23234400,1201100,255245800,20198200
23977100,1124400,285156700,18822300
23829800,722600,267729000,46738200
22998800,1777700,236940700,27778700
26594400,854700,281515300,18340000
13853800,2035600,309109400,19582000
10825000,2104800,257793900,36332700
12157000,1265600,295282800,17858800
9887500,752500,258953400,19979000
10027200,949900,260465700,25292500
12008400,1619200,266977900,18969700
11311800,1071000,266038200,17276200
11228100,811900,253237100,18180600
10802200,1218500,267427900,18009000
12227300,1548600,299615300,18253900
10653300,675500,260001600,17892300
10899500,1373900,254538000,22360100
26218700,563100,283488500,24386800
15055000,997400,265472100,18280900
9826300,378900,254504800,16776800
51850800,1273200,241578500,20736900
13255100,1021200,253651000,25579500
11557900,1538000,246609700,18794600
10988700,457600,260364100,17353600
11291100,1136500,262501500,18244900
12113500,973000,258987200,20750600
14615900,1088300,200340100,40759600
23857800,795500,245109000,18942100
10820400,10645300,243437100,21296800
17155500,769500,271690800,20611400
10350900,1111100,288261100,32074400
9491000,720000,255667800,29599000
13024400,629000,294119800,19942100
10542800,1136300,255211700,20173100
12815600,491000,261401600,18524600
11223800,709200,264307400,18731800
11266200,2307700,256046400,18114500
23560200,1343600,234706100,16788800
28614300,1316800,232461400,22206800
12388300,267900,271297900,35407500
10612000,715500,239237800,19086700
11075500,876900,250141700,19632900
11067700,636100,291199500,19603800
10210000,17512600,245661400,43551500
8899300,10857500,230495100,18573100
11861900,1043400,235936200,16834600
13103700,1722200,303292500,19648400
12606500,1146300,255510800,19501400
11428200,1307200,268819300,17771900
11133500,991400,254703100,18376900
11180900,1000500,262390200,23419500
12496400,1667600,254760000,21085300
