UsdCreate,Define World,Add 100 Refs to 1 File(s),Save 1 File
20080300,703900,237349600,10861200
5593500,425400,205113200,9518600
15354800,1063300,197818600,8888300
5323300,320400,235479700,10967500
4969100,1433600,237854500,9358700
5481100,422800,257296700,25840200
7189300,10380200,225255200,10012400
16045700,376900,214979400,9093000
5724000,115500,227130900,12793500
5472500,334700,223107200,10459700
7135200,1117000,216153200,9512000
4289900,514600,206276300,10244100
5045700,10697000,233244600,9177700
4452400,598900,199021200,15215000
14398300,161700,240932700,9823400
6953600,614100,212977800,24665700
18072400,360600,217020800,15961500
6655700,9423500,189006600,11930300
6138100,9775000,226532200,11551800
14111300,91300,209273600,10062900
6391800,503900,231749700,9598500
4691800,267300,242021000,8921500
7612300,890500,235195100,10858200
7360300,176700,225112000,9367400
6522800,1281000,232525200,12764900
18659800,444900,177745100,10212000
5064700,10709800,220676200,11509800
4733800,683100,214266700,10446900
4472600,686100,221655000,11582100
5664500,686000,238605500,9049800
6807600,249000,223314600,21493500
5410400,312200,260786200,10691800
5860100,675600,232034000,9305500
4825400,313600,239188600,9632600
6393500,617300,210747500,9615700
4755300,9561100,223493100,9651700
5178900,580300,219145100,10551100
5863400,719000,226830700,10320200
6483700,9594600,239263600,8296400
5447800,187300,196358900,10558000
28465700,1176900,217426500,10867000
5770300,24592100,211564900,10451500
6058000,285100,247418200,9047200
5664300,301800,237273800,8852500
4789300,155500,222474100,10555000
6450400,794400,231535100,8947300
5477200,88300,206027200,11253600
5961300,9548000,225917300,12400800
16570700,631900,212160900,11054300
5095400,831000,231412800,11522600
16392700,743600,193618100,10043900
16959600,288100,225081500,8841800
4282700,125100,239281900,8331000
12647400,536400,231401100,18223200
5902800,486100,232110700,9690200
6221400,176300,270599900,9943500
5679000,206800,234536700,10827300
7352300,102000,230053200,9803900
5476600,410900,229146800,10072600
7141400,405500,228380600,10720200
5332600,651200,219524200,9845000
4849100,163600,228223100,9764900
6389000,209300,231618900,9630800
5423200,946900,224398200,10184200
5927800,362400,235730100,10048800
6214000,363100,245014100,10379200
6490600,1099700,237328000,9953800
4376000,650800,215461600,9477600
6426500,259500,225162200,9562200
5679700,445100,227755900,10959400
6635000,565200,230274700,11481400
4371300,755200,228813900,10200500
5578800,298500,239293800,9542000
6604600,537400,235893500,9140500
5730600,296600,193700100,10242600
14305800,461300,209709900,11384800
5090200,674100,248074300,10643900
5746100,179400,219616800,8478500
5517800,937500,192478800,9782800
20442600,499100,225246000,9132400
14998800,119700,224001100,33153700
31806200,959400,217187700,10130800
5714300,320300,228107600,8954600
6899400,519300,199140200,10417500
14562200,170000,231858700,8810400
6294400,944500,235342200,9001400
4837700,491700,238418100,9928600
6104100,213700,208193700,8940900
4544200,412900,199766900,9731200
4480500,586900,241513300,23425900
4813100,833600,259744500,11470700
6178400,1135500,238918700,8953000
6518000,234000,219960000,9652000
5672600,502600,241526900,8947500
5039100,519000,216845600,10922000
6139300,517300,231212000,13931400
6299300,513100,222937200,18864600
4979200,646100,231670700,9994300
5351800,548800,222633700,20483700
5260800,300600,221968400,9392300
